latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-6.17679,19.10359,318.39,1.4,1.17,2022-05-03,1210,A,64,6.1NRT,291.48,17.73,D
-5.18373,25.95165,323.01,1.31,1.14,2022-05-03,1210,A,60,6.1NRT,298.5,18.63,D
-5.18549,25.93999,332.66,1.31,1.14,2022-05-03,1210,A,85,6.1NRT,298.01,36.38,D
-5.20812,25.78959,344.35,1.28,1.12,2022-05-03,1210,A,92,6.1NRT,298.08,63.2,D
-5.20984,25.7781,316.52,1.28,1.12,2022-05-03,1210,A,62,6.1NRT,296.66,10.45,D
-5.99119,20.37203,314.01,1.17,1.07,2022-05-03,1210,A,66,6.1NRT,297.27,8.23,D
-5.17358,25.95011,340.54,1.31,1.14,2022-05-03,1210,A,90,6.1NRT,296.66,53.39,D
-5.17534,25.93848,349.18,1.31,1.14,2022-05-03,1210,A,89,6.1NRT,296.82,77.57,D
-5.3212,24.96738,315.56,1.15,1.07,2022-05-03,1210,A,62,6.1NRT,296.75,7.71,D
-5.98156,20.37077,326.28,1.17,1.07,2022-05-03,1210,A,81,6.1NRT,298.06,23.74,D
-6.30509,17.99403,314.79,1.68,1.28,2022-05-03,1210,A,59,6.1NRT,293.27,16.73,D
-5.15808,25.9837,315.85,1.32,1.14,2022-05-03,1210,A,34,6.1NRT,297.28,10.39,D
-6.29368,17.99248,320.05,1.68,1.28,2022-05-03,1210,A,77,6.1NRT,293.57,28.17,D
-4.97334,27.11315,316.93,1.59,1.24,2022-05-03,1210,A,52,6.1NRT,297.36,13.85,D
-6.2942,18.00255,313.84,1.68,1.27,2022-05-03,1210,A,24,6.1NRT,292.77,15.59,D
-6.29631,17.9875,320.75,1.68,1.28,2022-05-03,1210,A,75,6.1NRT,292.9,28.8,D
-5.37015,24.34024,317.71,1.08,1.04,2022-05-03,1210,A,67,6.1NRT,297.45,9.1,D
-5.37154,24.33073,315.83,1.08,1.04,2022-05-03,1210,A,63,6.1NRT,297.73,7.37,D
-5.39695,24.09137,316.01,1.06,1.03,2022-05-03,1210,A,49,6.1NRT,294.5,8.11,D
-5.32104,24.48135,328.27,1.09,1.04,2022-05-03,1210,A,72,6.1NRT,297.86,19.02,D
-5.35082,24.27841,316.55,1.07,1.03,2022-05-03,1210,A,49,6.1NRT,297.32,7.2,D
-4.91423,27.12685,313.47,1.6,1.24,2022-05-03,1210,A,55,6.1NRT,294.68,11.98,D
-4.93349,27.00073,314.22,1.56,1.23,2022-05-03,1210,A,59,6.1NRT,293.13,12.47,D
-5.31314,24.47027,343.89,1.09,1.04,2022-05-03,1210,A,92,6.1NRT,300.88,46.69,D
-5.30239,24.47859,320.69,1.09,1.04,2022-05-03,1210,A,41,6.1NRT,298.24,10.45,D
-5.30669,24.32121,333.23,1.08,1.04,2022-05-03,1210,A,64,6.1NRT,295.29,28.94,D
-5.29884,24.32334,327.55,1.08,1.04,2022-05-03,1210,A,80,6.1NRT,297.74,19.31,D
-5.35092,23.96306,317.23,1.05,1.02,2022-05-03,1210,A,67,6.1NRT,295.39,9.38,D
-5.22833,24.61158,320.8,1.11,1.05,2022-05-03,1210,A,73,6.1NRT,297.72,11.89,D
-5.25268,24.445,318.82,1.09,1.04,2022-05-03,1210,A,57,6.1NRT,298.17,8.38,D
-5.85783,20.22286,315.02,1.18,1.08,2022-05-03,1210,A,36,6.1NRT,297.25,7.43,D
-5.18508,24.84056,321.25,1.14,1.06,2022-05-03,1210,A,73,6.1NRT,297.76,12,D
-5.26463,24.29837,319.38,1.08,1.04,2022-05-03,1210,A,70,6.1NRT,296.97,11.34,D
-5.26602,24.28884,316.99,1.08,1.04,2022-05-03,1210,A,66,6.1NRT,295.84,9.23,D
-4.97825,26.16412,314.4,1.36,1.16,2022-05-03,1210,A,45,6.1NRT,295.44,10.85,D
-5.03143,25.80925,334.98,1.29,1.13,2022-05-03,1210,A,86,6.1NRT,297.8,40.96,D
-5.03314,25.79777,316.93,1.29,1.13,2022-05-03,1210,A,53,6.1NRT,295.54,10.96,D
-5.1741,24.84921,321.01,1.14,1.06,2022-05-03,1210,A,68,6.1NRT,295.97,12.03,D
-5.21826,24.54963,319.24,1.1,1.05,2022-05-03,1210,A,70,6.1NRT,295.29,10.43,D
-6.04422,18.73343,312.55,1.47,1.2,2022-05-03,1210,A,50,6.1NRT,292.61,10.14,D
-6.05516,18.65371,319.44,1.49,1.21,2022-05-03,1210,A,75,6.1NRT,294.3,21.13,D
-4.99501,25.98285,315.53,1.33,1.14,2022-05-03,1210,A,58,6.1NRT,294.49,11.05,D
-5.02134,25.80777,347.97,1.29,1.13,2022-05-03,1210,A,89,6.1NRT,293.8,73.43,D
-5.70924,21.07384,316.4,1.08,1.04,2022-05-03,1210,A,55,6.1NRT,296.12,7.61,D
-5.83911,20.14443,328.05,1.19,1.09,2022-05-03,1210,A,82,6.1NRT,297.22,26.55,D
-5.84059,20.13375,328.76,1.2,1.09,2022-05-03,1210,A,78,6.1NRT,296.02,28.01,D
-5.69592,21.10144,318.21,1.07,1.03,2022-05-03,1210,A,59,6.1NRT,300.53,9.81,D
-5.14254,24.86541,316.87,1.14,1.06,2022-05-03,1210,A,56,6.1NRT,296.4,8.37,D
-5.68667,21.10007,325.08,1.07,1.03,2022-05-03,1210,A,80,6.1NRT,298.38,17.12,D
-5.68801,21.09045,325.01,1.08,1.04,2022-05-03,1210,A,72,6.1NRT,297.91,16.52,D
-5.70016,21.00352,323.51,1.08,1.04,2022-05-03,1210,A,78,6.1NRT,298.13,18.06,D
-5.16461,24.65279,334.16,1.12,1.05,2022-05-03,1210,A,86,6.1NRT,298.95,29.02,D
-6.02638,18.53978,314.14,1.52,1.22,2022-05-03,1210,A,68,6.1NRT,293.73,11.93,D
-5.15927,24.65632,329.58,1.12,1.05,2022-05-03,1210,A,82,6.1NRT,298.2,23.03,D
-5.16072,24.64628,324.52,1.12,1.05,2022-05-03,1210,A,77,6.1NRT,298.17,15.91,D
-5.14986,24.65487,339.71,1.12,1.05,2022-05-03,1210,A,90,6.1NRT,298.4,39.31,D
-5.15131,24.6449,332.14,1.12,1.05,2022-05-03,1210,A,84,6.1NRT,299.91,26.11,D
-5.7529,20.45713,325.38,1.15,1.07,2022-05-03,1210,A,80,6.1NRT,298.1,21.24,D
-6.02474,18.53421,312.35,1.52,1.22,2022-05-03,1210,A,59,6.1NRT,294.4,10.17,D
-5.25882,23.83896,317.76,1.04,1.02,2022-05-03,1210,A,64,6.1NRT,296.42,9.86,D
-5.80588,20.01368,317.55,1.21,1.09,2022-05-03,1210,A,69,6.1NRT,295.68,14.09,D
-4.95458,25.85128,319.7,1.3,1.13,2022-05-03,1210,A,67,6.1NRT,290.23,16.74,D
-4.9563,25.83965,318.86,1.3,1.13,2022-05-03,1210,A,70,6.1NRT,292.26,14.91,D
-5.14982,24.5236,320.62,1.1,1.05,2022-05-03,1210,A,47,6.1NRT,298.91,10.63,D
-5.15125,24.51381,338.62,1.1,1.05,2022-05-03,1210,A,89,6.1NRT,299.93,37.11,D
-5.02886,25.2805,315.52,1.2,1.09,2022-05-03,1210,A,57,6.1NRT,298.56,9.23,D
-5.16613,24.34691,318.28,1.08,1.04,2022-05-03,1210,A,38,6.1NRT,295.51,8.3,D
-5.38226,22.85731,315.56,1,1,2022-05-03,1210,A,67,6.1NRT,298.69,7.2,D
-5.766,20.08482,322.66,1.2,1.09,2022-05-03,1210,A,77,6.1NRT,298.63,17.37,D
-5.76746,20.07431,339.67,1.2,1.09,2022-05-03,1210,A,90,6.1NRT,297.24,47.13,D
-5.13256,24.38155,350.45,1.09,1.04,2022-05-03,1210,A,95,6.1NRT,299.75,61,D
-5.134,24.37179,353.36,1.09,1.04,2022-05-03,1210,A,97,6.1NRT,299.45,68.73,D
-5.80036,19.61697,328.47,1.28,1.12,2022-05-03,1210,A,82,6.1NRT,297.7,25.5,D
-4.57164,27.9228,324.51,1.86,1.33,2022-05-03,1210,A,79,6.1NRT,297.85,35.28,D
-4.87418,25.9711,319.75,1.33,1.14,2022-05-03,1210,A,56,6.1NRT,292.36,15.18,D
-4.87597,25.95937,322.61,1.33,1.14,2022-05-03,1210,A,73,6.1NRT,293.35,19.39,D
-5.79032,19.61554,340.54,1.28,1.12,2022-05-03,1210,A,91,6.1NRT,298.04,50.31,D
-5.79187,19.60409,328.12,1.28,1.12,2022-05-03,1210,A,72,6.1NRT,296.22,26.34,D
-5.95781,18.37091,338.33,1.56,1.23,2022-05-03,1210,A,90,6.1NRT,296.48,68.55,D
-5.95969,18.35685,327.64,1.57,1.23,2022-05-03,1210,A,83,6.1NRT,295.02,40.87,D
-4.87636,25.9647,326.96,1.33,1.14,2022-05-03,1210,A,51,6.1NRT,293.83,26.47,D
-4.9781,25.26616,324.42,1.2,1.09,2022-05-03,1210,A,77,6.1NRT,297.45,20.86,D
-4.97965,25.25545,313.39,1.2,1.09,2022-05-03,1210,A,46,6.1NRT,296.49,7.18,D
-5.7894,19.62055,324.57,1.28,1.12,2022-05-03,1210,A,73,6.1NRT,298.57,19.51,D
-5.79102,19.60913,334.44,1.28,1.12,2022-05-03,1210,A,87,6.1NRT,297.95,38.56,D
-4.55474,28.06761,314.1,1.91,1.35,2022-05-03,1210,A,60,6.1NRT,297.32,14.06,D
-4.5748,27.93312,320.23,1.86,1.33,2022-05-03,1210,A,75,6.1NRT,298.8,26.27,D
-4.57724,27.91677,317.02,1.86,1.33,2022-05-03,1210,A,71,6.1NRT,297.07,18.8,D
-4.96834,25.26472,338,1.2,1.09,2022-05-03,1210,A,88,6.1NRT,298.01,43.52,D
-4.9699,25.25402,338.66,1.2,1.09,2022-05-03,1210,A,89,6.1NRT,297.02,44.63,D
-5.87071,18.97284,312.54,1.41,1.18,2022-05-03,1210,A,51,6.1NRT,294.46,7.78,D
-5.95638,18.36404,344.32,1.56,1.23,2022-05-03,1210,A,93,6.1NRT,296.32,88.26,D
-5.86019,18.97138,325.53,1.41,1.18,2022-05-03,1210,A,81,6.1NRT,294.09,27.55,D
-5.84269,18.94306,315.96,1.42,1.18,2022-05-03,1210,A,70,6.1NRT,295.99,12.76,D
-4.44996,28.42827,312.31,2.04,1.39,2022-05-03,1210,A,63,6.1NRT,296.5,13.89,D
-5.70196,19.88138,319.05,1.23,1.1,2022-05-03,1210,A,74,6.1NRT,295.83,14.61,D
-5.18075,23.48319,318.59,1.02,1.01,2022-05-03,1210,A,70,6.1NRT,297.82,10.04,D
-4.80306,25.96581,313.81,1.33,1.14,2022-05-03,1210,A,33,6.1NRT,295.08,8.82,D
-4.80486,25.95391,319.42,1.33,1.14,2022-05-03,1210,A,68,6.1NRT,294.48,15.98,D
-4.79285,25.96422,316.83,1.33,1.14,2022-05-03,1210,A,37,6.1NRT,295.13,12.54,D
-4.79467,25.95223,326,1.33,1.14,2022-05-03,1210,A,74,6.1NRT,292.97,25.9,D
-4.70905,26.44273,338.83,1.44,1.19,2022-05-03,1210,A,89,6.1NRT,296.14,57.71,D
-4.98469,24.62406,323.28,1.12,1.05,2022-05-03,1210,A,56,6.1NRT,298.84,12.03,D
-4.94578,24.8599,326.63,1.15,1.07,2022-05-03,1210,A,79,6.1NRT,298.93,18.64,D
-4.94726,24.8497,315.93,1.15,1.07,2022-05-03,1210,A,64,6.1NRT,297.55,5.54,D
-4.98084,24.61785,323.25,1.12,1.05,2022-05-03,1210,A,75,6.1NRT,299.46,12.88,D
-4.70357,26.44944,328.29,1.44,1.19,2022-05-03,1210,A,79,6.1NRT,297.18,31.48,D
-4.73146,26.25974,318.15,1.4,1.17,2022-05-03,1210,A,53,6.1NRT,294.26,15.96,D
-4.85586,25.34154,332.47,1.22,1.1,2022-05-03,1210,A,85,6.1NRT,294.67,34.38,D
-4.98928,24.42767,324.66,1.1,1.04,2022-05-03,1210,A,73,6.1NRT,297.02,17.85,D
-4.73246,26.109,318.94,1.36,1.16,2022-05-03,1210,A,70,6.1NRT,296.46,16.88,D
-4.90214,24.7597,341.95,1.13,1.06,2022-05-03,1210,A,91,6.1NRT,299.18,44.24,D
-4.90365,24.7495,328.52,1.13,1.06,2022-05-03,1210,A,81,6.1NRT,298.08,20.32,D
-4.91108,24.69926,317.73,1.13,1.06,2022-05-03,1210,A,57,6.1NRT,297.52,7.08,D
-4.91258,24.68913,324.44,1.13,1.06,2022-05-03,1210,A,77,6.1NRT,299.66,14.84,D
-4.6419,26.42716,315.44,1.44,1.19,2022-05-03,1210,A,64,6.1NRT,296.64,12.09,D
-4.91935,24.57817,343.1,1.11,1.05,2022-05-03,1210,A,92,6.1NRT,302.45,44.26,D
-4.90849,24.5866,331.45,1.11,1.05,2022-05-03,1210,A,65,6.1NRT,303.15,22.95,D
-4.90997,24.57667,366.09,1.11,1.05,2022-05-03,1210,A,100,6.1NRT,303.42,109.09,D
-4.91145,24.56672,321.93,1.11,1.05,2022-05-03,1210,A,38,6.1NRT,298.16,11.17,D
-4.83361,25.02291,316.14,1.17,1.08,2022-05-03,1210,A,64,6.1NRT,296.4,8.95,D
-4.83517,25.01253,316.25,1.17,1.08,2022-05-03,1210,A,64,6.1NRT,295.46,8.86,D
-4.89909,24.58522,324.67,1.11,1.05,2022-05-03,1210,A,53,6.1NRT,299.67,14.22,D
-4.90057,24.57527,338.62,1.11,1.05,2022-05-03,1210,A,89,6.1NRT,297.53,36.44,D
-4.8305,25.01575,313.25,1.17,1.08,2022-05-03,1210,A,56,6.1NRT,295.88,6.05,D
-5.65395,19.1326,315.29,1.37,1.16,2022-05-03,1210,A,43,6.1NRT,289.63,15.48,D
-5.65567,19.12037,315.48,1.37,1.16,2022-05-03,1210,A,0,6.1NRT,292.11,17.22,D
-5.69432,18.84527,315.08,1.43,1.18,2022-05-03,1210,A,40,6.1NRT,292.51,11.67,D
-4.66583,25.93272,345.78,1.33,1.14,2022-05-03,1210,A,88,6.1NRT,292.87,73.11,D
-4.85628,24.57247,326.15,1.11,1.05,2022-05-03,1210,A,79,6.1NRT,297.68,17.85,D
-4.75263,25.20929,316.63,1.2,1.09,2022-05-03,1210,A,65,6.1NRT,296.78,9.93,D
-4.8183,24.69946,328.73,1.13,1.06,2022-05-03,1210,A,81,6.1NRT,298.42,21.8,D
-4.82751,24.50728,319.25,1.11,1.05,2022-05-03,1210,A,56,6.1NRT,300.16,8.32,D
-4.747,24.9817,313.8,1.17,1.08,2022-05-03,1210,A,54,6.1NRT,297.52,6.32,D
-4.77856,24.67735,352.15,1.13,1.06,2022-05-03,1210,A,96,6.1NRT,294.8,69.27,D
-4.79299,24.44612,333.37,1.1,1.05,2022-05-03,1210,A,85,6.1NRT,294.25,29.2,D
-5.4605,19.7853,318.49,1.24,1.11,2022-05-03,1210,A,69,6.1NRT,299.02,10.2,D
-4.80219,24.31783,346.85,1.09,1.04,2022-05-03,1210,A,94,6.1NRT,296.38,54.29,D
-4.80361,24.30817,326.99,1.09,1.04,2022-05-03,1210,A,80,6.1NRT,296.58,19.47,D
-4.76069,24.34138,327.92,1.09,1.04,2022-05-03,1210,A,79,6.1NRT,296.89,23.31,D
-4.75136,24.34008,337.71,1.09,1.04,2022-05-03,1210,A,88,6.1NRT,292.66,38.36,D
-5.41642,19.66542,331.05,1.26,1.11,2022-05-03,1210,A,84,6.1NRT,298.29,29.91,D
-4.69239,24.69925,327.82,1.13,1.06,2022-05-03,1210,A,81,6.1NRT,299.8,21.63,D
-4.69386,24.68909,318.97,1.13,1.06,2022-05-03,1210,A,65,6.1NRT,298.61,10.1,D
-5.41479,19.67005,328.99,1.25,1.11,2022-05-03,1210,A,83,6.1NRT,296.34,26.82,D
-5.71957,17.35154,313.41,1.85,1.33,2022-05-03,1210,A,49,6.1NRT,294.67,14.9,D
-4.67504,24.55326,353.42,1.12,1.05,2022-05-03,1210,A,97,6.1NRT,300.97,71.4,D
-4.67651,24.54327,347.19,1.12,1.05,2022-05-03,1210,A,88,6.1NRT,298.92,55.34,D
-4.6823,24.50373,320.58,1.11,1.05,2022-05-03,1210,A,69,6.1NRT,299.63,11.2,D
-4.68376,24.49378,319.56,1.11,1.05,2022-05-03,1210,A,71,6.1NRT,298.93,9.75,D
-4.66708,24.54197,356.54,1.12,1.05,2022-05-03,1210,A,93,6.1NRT,296.88,80.55,D
-5.24369,20.52974,315.83,1.12,1.06,2022-05-03,1210,A,31,6.1NRT,292.94,12.11,D
-5.42445,19.23571,314.8,1.34,1.15,2022-05-03,1210,A,44,6.1NRT,297.12,10.94,D
-5.68391,17.34659,316.88,1.85,1.33,2022-05-03,1210,A,66,6.1NRT,294.01,20.46,D
-5.23421,20.52852,343.82,1.12,1.06,2022-05-03,1210,A,87,6.1NRT,296.7,54.82,D
-5.23562,20.51844,319.05,1.13,1.06,2022-05-03,1210,A,45,6.1NRT,295.89,15.16,D
-4.44507,25.89909,353.87,1.33,1.14,2022-05-03,1210,A,97,6.1NRT,296.22,97.44,D
-4.44686,25.88721,338.66,1.33,1.14,2022-05-03,1210,A,89,6.1NRT,295.25,52.16,D
-4.62001,24.72989,319.61,1.14,1.06,2022-05-03,1210,A,71,6.1NRT,297.8,9.98,D
-4.63243,24.51634,321.93,1.11,1.05,2022-05-03,1210,A,59,6.1NRT,298.21,11.95,D
-5.63415,17.35673,318.53,1.84,1.33,2022-05-03,1210,A,74,6.1NRT,295.96,20.66,D
-5.29555,19.79471,324.45,1.23,1.1,2022-05-03,1210,A,79,6.1NRT,299.27,19.65,D
-4.07674,28.12099,321.27,1.96,1.37,2022-05-03,1210,A,77,6.1NRT,291.09,35.65,D
-4.28834,26.69854,318.34,1.52,1.22,2022-05-03,1210,A,71,6.1NRT,294.31,18.37,D
-4.54592,24.94478,317.74,1.17,1.08,2022-05-03,1210,A,64,6.1NRT,296.45,10.47,D
-5.36476,19.23388,318.97,1.33,1.14,2022-05-03,1210,A,73,6.1NRT,294.83,15.7,D
-5.36642,19.22211,315.73,1.34,1.15,2022-05-03,1210,A,62,6.1NRT,292.7,11.89,D
-5.62864,17.35076,315.68,1.84,1.33,2022-05-03,1210,A,69,6.1NRT,295.53,16.01,D
-4.53477,24.95378,336.48,1.17,1.08,2022-05-03,1210,A,88,6.1NRT,298.18,37.9,D
-4.5363,24.94335,353.48,1.17,1.08,2022-05-03,1210,A,91,6.1NRT,298.89,78.83,D
-4.98912,21.81192,310.08,1.02,1.01,2022-05-03,1210,A,45,6.1NRT,294.52,5.21,D
-4.58063,24.57421,318.02,1.12,1.06,2022-05-03,1210,A,43,6.1NRT,296.91,7.38,D
-5.23416,20.01705,312.61,1.19,1.09,2022-05-03,1210,A,59,6.1NRT,296.7,6.74,D
-5.39211,18.88787,319.25,1.41,1.17,2022-05-03,1210,A,73,6.1NRT,295.82,18.21,D
-4.5712,24.57278,321.32,1.12,1.06,2022-05-03,1210,A,54,6.1NRT,299.82,12.21,D
-4.46776,25.07277,330.6,1.19,1.09,2022-05-03,1210,A,83,6.1NRT,296.35,29.21,D
-4.55994,24.34264,325.48,1.1,1.04,2022-05-03,1210,A,79,6.1NRT,293.66,20.28,D
-4.80793,22.62087,312.86,1,1,2022-05-03,1210,A,59,6.1NRT,296.82,4.52,D
-5.22435,19.57374,327.32,1.26,1.12,2022-05-03,1210,A,82,6.1NRT,293.06,26.46,D
-5.42522,18.06619,312.88,1.61,1.25,2022-05-03,1210,A,60,6.1NRT,292.98,11.18,D
-4.47315,24.67488,326.56,1.14,1.06,2022-05-03,1210,A,80,6.1NRT,296.5,18.82,D
-4.46365,24.67352,316.28,1.14,1.06,2022-05-03,1210,A,37,6.1NRT,297.68,6.64,D
-4.25372,26.01785,315.93,1.37,1.16,2022-05-03,1210,A,65,6.1NRT,296.82,11.58,D
-5.20765,19.32562,323.64,1.31,1.14,2022-05-03,1210,A,78,6.1NRT,297.57,20.77,D
-5.20926,19.31388,319.67,1.31,1.14,2022-05-03,1210,A,74,6.1NRT,295.93,15.52,D
-4.2692,25.77588,318.66,1.32,1.14,2022-05-03,1210,A,70,6.1NRT,296.51,15.02,D
-4.15921,26.42806,323.48,1.46,1.19,2022-05-03,1210,A,73,6.1NRT,293.87,23.46,D
-5.25498,18.8243,331.7,1.42,1.18,2022-05-03,1210,A,85,6.1NRT,294.99,40.27,D
-5.25924,18.83203,322.77,1.41,1.18,2022-05-03,1210,A,77,6.1NRT,295.48,22.43,D
-5.26099,18.81971,321.19,1.42,1.18,2022-05-03,1210,A,76,6.1NRT,294.79,19.98,D
-4.15629,26.42199,315.14,1.46,1.19,2022-05-03,1210,A,60,6.1NRT,295.13,10.88,D
-5.11292,19.64397,316.24,1.25,1.11,2022-05-03,1210,A,64,6.1NRT,299.09,10.4,D
-5.22072,18.87726,317.43,1.4,1.17,2022-05-03,1210,A,71,6.1NRT,296.64,14.04,D
-5.22243,18.86504,313.91,1.4,1.17,2022-05-03,1210,A,54,6.1NRT,296.39,8.79,D
-5.46645,17.11176,315.8,1.91,1.35,2022-05-03,1210,A,70,6.1NRT,295.42,22.07,D
-4.45239,24.19216,325.58,1.08,1.04,2022-05-03,1210,A,75,6.1NRT,292.87,18.47,D
-4.31229,25.08059,321.22,1.2,1.09,2022-05-03,1210,A,74,6.1NRT,293.17,15.33,D
-4.42178,24.33641,343.06,1.1,1.05,2022-05-03,1210,A,87,6.1NRT,299.83,47.06,D
-4.42892,24.28771,324.36,1.09,1.04,2022-05-03,1210,A,71,6.1NRT,295.37,17.61,D
-4.9372,20.75115,315.7,1.09,1.04,2022-05-03,1210,A,44,6.1NRT,299.88,8.3,D
-5.65732,15.51386,309.07,2.57,1.54,2022-05-03,1210,A,58,6.1NRT,290.52,19.28,D
-5.09682,19.24962,315.01,1.32,1.14,2022-05-03,1210,A,26,6.1NRT,297.48,9.61,D
-5.36807,17.24496,315.22,1.86,1.33,2022-05-03,1210,A,41,6.1NRT,290.54,21.15,D
-4.99284,19.2656,318.3,1.31,1.14,2022-05-03,1210,A,71,6.1NRT,297.6,13.53,D
-4.99448,19.25403,357.35,1.31,1.14,2022-05-03,1210,A,98,6.1NRT,300.02,108.76,D
-4.99614,19.24227,317.15,1.32,1.14,2022-05-03,1210,A,58,6.1NRT,296.37,12.45,D
-5.09871,18.35856,312.49,1.52,1.22,2022-05-03,1210,A,47,6.1NRT,294.89,8.68,D
-4.12285,25.11667,320.33,1.21,1.09,2022-05-03,1210,A,73,6.1NRT,296.74,14.07,D
-4.09848,25.14612,319.06,1.21,1.1,2022-05-03,1210,A,71,6.1NRT,296.3,12.58,D
-4.16912,24.54001,320.4,1.13,1.06,2022-05-03,1210,A,72,6.1NRT,294.53,12.73,D
-4.0402,25.25311,321.36,1.23,1.1,2022-05-03,1210,A,74,6.1NRT,296.98,16.21,D
-4.98372,18.36322,312.52,1.51,1.21,2022-05-03,1210,A,41,6.1NRT,293.8,8.79,D
-4.98557,18.34977,318.36,1.51,1.21,2022-05-03,1210,A,61,6.1NRT,297.46,19.36,D
-3.94264,25.43187,330.09,1.27,1.12,2022-05-03,1210,A,78,6.1NRT,296.23,30.89,D
-3.94244,25.43781,327.45,1.27,1.12,2022-05-03,1210,A,81,6.1NRT,297.64,26.26,D
-3.94408,25.42652,319.88,1.27,1.12,2022-05-03,1210,A,56,6.1NRT,294.93,14.83,D
-4.6743,20.28287,313.59,1.14,1.06,2022-05-03,1210,A,40,6.1NRT,293.89,6.79,D
-4.67859,20.25277,317.89,1.14,1.07,2022-05-03,1210,A,53,6.1NRT,300.32,9.97,D
-4.72311,19.58677,318.33,1.24,1.11,2022-05-03,1210,A,32,6.1NRT,298.12,10.42,D
-4.66995,19.59516,318.38,1.24,1.11,2022-05-03,1210,A,72,6.1NRT,298.08,11.62,D
-4.61975,19.51998,314.73,1.25,1.11,2022-05-03,1210,A,62,6.1NRT,296.66,9.22,D
-4.6002,19.44294,318.66,1.26,1.12,2022-05-03,1210,A,72,6.1NRT,299.19,10.54,D
-4.60181,19.43164,321.68,1.27,1.12,2022-05-03,1210,A,77,6.1NRT,299.57,14.91,D
-4.60147,19.36193,327.6,1.28,1.12,2022-05-03,1210,A,82,6.1NRT,298.23,25.9,D
-3.79012,24.44257,319.08,1.13,1.06,2022-05-03,1210,A,64,6.1NRT,296.34,12.42,D
-3.79158,24.43253,319.61,1.12,1.06,2022-05-03,1210,A,64,6.1NRT,297.31,13.63,D
-4.92734,16.46758,320.82,2.1,1.41,2022-05-03,1210,A,54,6.1NRT,293.53,38.13,D
-3.67917,24.11802,322.9,1.09,1.04,2022-05-03,1210,A,64,6.1NRT,298.22,13.8,D
-3.67182,24.12037,319.35,1.09,1.04,2022-05-03,1210,A,43,6.1NRT,297.93,9.8,D
-4.55557,17.80991,322.91,1.63,1.26,2022-05-03,1210,A,77,6.1NRT,295.41,29.8,D
-4.77092,16.27797,315.51,2.16,1.43,2022-05-03,1210,A,68,6.1NRT,294.19,24.64,D
-4.75811,16.27649,315.69,2.16,1.43,2022-05-03,1210,A,68,6.1NRT,291.66,24.18,D
-3.73653,23.28482,324.55,1.03,1.01,2022-05-03,1210,A,78,6.1NRT,297.3,16.36,D
-3.39561,25.465,314.43,1.29,1.13,2022-05-03,1210,A,62,6.1NRT,296.86,8.12,D
-4.49968,17.47684,311.1,1.73,1.29,2022-05-03,1210,A,44,6.1NRT,293.67,11.09,D
-3.9226,21.48284,316.18,1.02,1.01,2022-05-03,1210,A,48,6.1NRT,297.58,7.09,D
-3.88002,21.52308,317.51,1.02,1.01,2022-05-03,1210,A,44,6.1NRT,300.42,7.29,D
-4.22308,19.07144,312.42,1.32,1.14,2022-05-03,1210,A,46,6.1NRT,295.91,7.69,D
-3.871,21.52177,325.6,1.02,1.01,2022-05-03,1210,A,80,6.1NRT,299.2,15.67,D
-4.64071,16.08986,313.94,2.23,1.45,2022-05-03,1210,A,48,6.1NRT,289.66,23.65,D
-4.52873,16.42649,316.95,2.09,1.41,2022-05-03,1210,A,70,6.1NRT,294.37,26.33,D
-4.51618,16.42466,325.91,2.09,1.41,2022-05-03,1210,A,81,6.1NRT,294.5,52.54,D
-4.62624,15.51022,314.12,2.48,1.52,2022-05-03,1210,A,66,6.1NRT,291.1,24.8,D
-4.08488,18.8947,312.14,1.35,1.15,2022-05-03,1210,A,45,6.1NRT,293.39,5.67,D
-4.46928,16.10154,311.75,2.21,1.44,2022-05-03,1210,A,58,6.1NRT,293.55,13.08,D
-4.10017,18.43325,315.62,1.45,1.19,2022-05-03,1210,A,55,6.1NRT,293.25,15.84,D
-3.97928,19.13737,318.85,1.3,1.13,2022-05-03,1210,A,69,6.1NRT,296.19,18.52,D
-4.16822,17.45819,312.21,1.71,1.28,2022-05-03,1210,A,39,6.1NRT,293.98,13.85,D
-4.17867,17.38122,311.76,1.74,1.29,2022-05-03,1210,A,60,6.1NRT,291.89,13.45,D
-3.97597,18.78629,319.1,1.37,1.16,2022-05-03,1210,A,74,6.1NRT,295.97,16.61,D
-3.98043,18.78147,315.21,1.37,1.16,2022-05-03,1210,A,39,6.1NRT,296.25,10.61,D
-4.15998,17.45202,310.75,1.71,1.28,2022-05-03,1210,A,47,6.1NRT,290.44,10.38,D
-3.92693,18.78636,312.66,1.36,1.16,2022-05-03,1210,A,63,6.1NRT,295.45,7.53,D
-3.9147,18.7224,315.22,1.38,1.16,2022-05-03,1210,A,58,6.1NRT,291.53,13.35,D
-4.04444,17.78214,325.18,1.61,1.25,2022-05-03,1210,A,76,6.1NRT,296.09,31.99,D
-4.04641,17.76779,321.33,1.62,1.25,2022-05-03,1210,A,59,6.1NRT,293.62,25.07,D
-3.92597,18.2903,314.2,1.47,1.2,2022-05-03,1210,A,50,6.1NRT,292.63,15.32,D
-4.09272,16.84601,312.66,1.9,1.35,2022-05-03,1210,A,53,6.1NRT,291.19,17.7,D
