latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
27.97563,-107.71114,400.81,1.33,1.14,2022-05-01,2046,A,100,6.1NRT,320.93,367.72,D
27.974,-107.72479,333.47,1.33,1.14,2022-05-01,2046,A,73,6.1NRT,311.43,27.99,D
27.97402,-107.70265,338.29,1.33,1.14,2022-05-01,2046,A,81,6.1NRT,313.89,34.03,D
27.97245,-107.71647,345.37,1.33,1.14,2022-05-01,2046,A,89,6.1NRT,315.8,56.35,D
27.98575,-107.69061,376.34,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,314.16,183.88,D
27.98422,-107.70406,396.66,1.33,1.14,2022-05-01,2046,A,100,6.1NRT,317.43,329.66,D
27.98266,-107.71777,367.97,1.33,1.14,2022-05-01,2046,A,100,6.1NRT,314.9,143.3,D
27.99594,-107.69221,332.14,1.34,1.15,2022-05-01,2046,A,50,6.1NRT,310.81,20.33,D
27.99439,-107.70573,361.72,1.33,1.14,2022-05-01,2046,A,100,6.1NRT,315.7,113.71,D
28.01788,-107.68198,336.31,1.34,1.15,2022-05-01,2046,A,72,6.1NRT,315.66,33.44,D
28.03123,-107.65644,361.63,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,318.65,115.68,D
28.02965,-107.67003,368.13,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,317.08,143.05,D
28.02803,-107.68392,390.58,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,315.22,285.53,D
28.02644,-107.69763,360.72,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,311.09,114.83,D
28.04146,-107.65794,382.16,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,314.24,228.43,D
28.03981,-107.67201,352.36,1.34,1.15,2022-05-01,2046,A,88,6.1NRT,307.28,81.87,D
28.03819,-107.68584,381.58,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,299.14,227.74,D
28.03661,-107.69934,345.5,1.34,1.15,2022-05-01,2046,A,82,6.1NRT,297.86,67.59,D
28.05168,-107.65952,387.35,1.34,1.15,2022-05-01,2046,A,100,6.1NRT,308.19,268.31,D
28.04994,-107.67422,356.28,1.34,1.15,2022-05-01,2046,A,97,6.1NRT,303.29,102.2,D
28.36293,-109.03001,331.65,1.15,1.07,2022-05-01,2046,A,70,6.1NRT,308.22,20.96,D
28.36736,-109.02416,327.49,1.15,1.07,2022-05-01,2046,A,53,6.1NRT,308.02,14.76,D
28.35781,-109.10166,342.77,1.14,1.07,2022-05-01,2046,A,86,6.1NRT,317.17,36.52,D
28.35644,-109.11281,333.04,1.14,1.06,2022-05-01,2046,A,58,6.1NRT,318.36,16.14,D
28.36865,-109.09228,336.52,1.14,1.07,2022-05-01,2046,A,71,6.1NRT,312.4,24.17,D
28.36723,-109.10379,361.44,1.14,1.07,2022-05-01,2046,A,100,6.1NRT,318.29,86.43,D
28.36591,-109.11443,342.73,1.14,1.06,2022-05-01,2046,A,86,6.1NRT,318.96,33.84,D
28.37676,-109.10493,348.8,1.14,1.07,2022-05-01,2046,A,92,6.1NRT,316.47,49.16,D
28.72143,-108.35278,346.12,1.25,1.11,2022-05-01,2046,A,85,6.1NRT,310.85,52.72,D
28.71992,-108.36516,332.86,1.25,1.11,2022-05-01,2046,A,29,6.1NRT,315.24,18.98,D
28.7221,-108.35956,336.69,1.25,1.11,2022-05-01,2046,A,51,6.1NRT,313.13,29.01,D
28.71007,-108.54726,337.38,1.22,1.1,2022-05-01,2046,A,74,6.1NRT,315.64,26.92,D
28.69704,-108.65674,348.48,1.21,1.09,2022-05-01,2046,A,92,6.1NRT,320.86,47.08,D
28.72139,-108.53596,329.73,1.23,1.1,2022-05-01,2046,A,39,6.1NRT,314.87,12.71,D
28.71986,-108.54881,357.25,1.22,1.1,2022-05-01,2046,A,98,6.1NRT,318.19,82.8,D
28.70679,-108.65816,349.4,1.21,1.09,2022-05-01,2046,A,92,6.1NRT,321.48,50.43,D
28.70535,-108.6702,336.57,1.21,1.09,2022-05-01,2046,A,34,6.1NRT,318.63,21.28,D
28.7297,-108.55003,341.69,1.22,1.1,2022-05-01,2046,A,85,6.1NRT,314.19,38.17,D
28.72814,-108.563,334.62,1.22,1.1,2022-05-01,2046,A,72,6.1NRT,312.55,24.57,D
28.72649,-108.57678,334.3,1.22,1.1,2022-05-01,2046,A,72,6.1NRT,310.09,24.33,D
28.71655,-108.65958,353.08,1.21,1.09,2022-05-01,2046,A,95,6.1NRT,318.24,60.32,D
28.71512,-108.67139,337.54,1.21,1.09,2022-05-01,2046,A,35,6.1NRT,317.92,23.03,D
28.73205,-108.61335,350.11,1.22,1.1,2022-05-01,2046,A,93,6.1NRT,317.44,56.74,D
28.73746,-108.65083,350.57,1.21,1.09,2022-05-01,2046,A,93,6.1NRT,318.86,50.46,D
28.73609,-108.66217,347.71,1.21,1.09,2022-05-01,2046,A,79,6.1NRT,319.89,43.72,D
28.78153,-108.36846,361.98,1.25,1.11,2022-05-01,2046,A,98,6.1NRT,316.95,99.97,D
28.78002,-108.38103,364.61,1.25,1.11,2022-05-01,2046,A,100,6.1NRT,322.16,105.26,D
28.77419,-108.42966,334.48,1.24,1.11,2022-05-01,2046,A,42,6.1NRT,317.43,15.37,D
28.75009,-108.62865,336.87,1.21,1.1,2022-05-01,2046,A,55,6.1NRT,312.85,24.22,D
28.74871,-108.64003,337.88,1.21,1.09,2022-05-01,2046,A,47,6.1NRT,317.93,23.61,D
28.74731,-108.65159,363.56,1.21,1.09,2022-05-01,2046,A,100,6.1NRT,321.15,98.12,D
28.74587,-108.66341,335.87,1.21,1.09,2022-05-01,2046,A,52,6.1NRT,317.58,19.04,D
28.79149,-108.36955,352.12,1.25,1.11,2022-05-01,2046,A,93,6.1NRT,312.33,69.87,D
28.78994,-108.38237,385.83,1.25,1.11,2022-05-01,2046,A,100,6.1NRT,327.72,221.03,D
28.79987,-108.38367,382.85,1.25,1.11,2022-05-01,2046,A,100,6.1NRT,315.97,205.18,D
28.79834,-108.39627,348.26,1.25,1.11,2022-05-01,2046,A,92,6.1NRT,314.99,54.52,D
28.79534,-108.42101,338.17,1.24,1.11,2022-05-01,2046,A,64,6.1NRT,315.48,25.36,D
28.92461,-108.36411,332.81,1.26,1.11,2022-05-01,2046,A,73,6.1NRT,310.41,26.44,D
29.66716,-111.04793,361.93,1.02,1.01,2022-05-01,2046,A,96,6.1NRT,324.53,64.18,D
29.67613,-111.04957,363.47,1.02,1.01,2022-05-01,2046,A,98,6.1NRT,323.13,68.43,D
29.67472,-111.05996,349.96,1.02,1.01,2022-05-01,2046,A,50,6.1NRT,325.14,34.32,D
29.69408,-111.05286,355.8,1.02,1.01,2022-05-01,2046,A,82,6.1NRT,321.82,48.6,D
29.69266,-111.06326,355.61,1.02,1.01,2022-05-01,2046,A,82,6.1NRT,323.91,47.76,D
29.70305,-111.0545,399.62,1.02,1.01,2022-05-01,2046,A,100,6.1NRT,326.32,231.98,D
29.70163,-111.0649,364.88,1.02,1.01,2022-05-01,2046,A,100,6.1NRT,322.9,75.52,D
30.19705,-109.75036,333.14,1.12,1.05,2022-05-01,2046,A,70,6.1NRT,322.08,12.21,D
33.84861,-107.5198,367.97,1.63,1.26,2022-05-01,2046,A,100,6.1NRT,305.32,206.12,D
33.84692,-107.53709,391.6,1.63,1.26,2022-05-01,2046,A,100,6.1NRT,315.95,402.52,D
33.47044,-117.48859,350.69,1.39,1.17,2022-05-01,2046,A,94,6.1NRT,306.27,93.43,D
35.71786,-105.52935,416.2,2.32,1.47,2022-05-01,2049,A,100,6.1NRT,306.29,1221.47,D
35.71562,-105.55724,366.15,2.31,1.47,2022-05-01,2049,A,100,6.1NRT,299.77,327.05,D
35.73747,-105.45116,336.99,2.35,1.48,2022-05-01,2049,A,82,6.1NRT,284.14,120.89,D
35.73542,-105.47677,331.3,2.34,1.48,2022-05-01,2049,A,68,6.1NRT,287.23,90.83,D
35.7334,-105.50184,319.01,2.33,1.48,2022-05-01,2049,A,24,6.1NRT,277.93,38.38,D
35.73106,-105.53053,363.27,2.32,1.47,2022-05-01,2049,A,100,6.1NRT,293.38,304.64,D
35.7178,-105.50759,346.18,2.33,1.48,2022-05-01,2049,A,90,6.1NRT,297.96,161.39,D
35.71556,-105.53803,404.23,2.32,1.47,2022-05-01,2049,A,100,6.1NRT,307.78,928.37,D
35.73471,-105.45888,346.75,2.35,1.48,2022-05-01,2049,A,92,6.1NRT,290.28,183.97,D
35.73093,-105.50987,345.71,2.33,1.48,2022-05-01,2049,A,92,6.1NRT,283.98,165.15,D
35.72871,-105.5397,359.43,2.32,1.47,2022-05-01,2049,A,99,6.1NRT,296.17,266.85,D
35.69449,-106.45406,327.48,2.02,1.38,2022-05-01,2049,A,71,6.1NRT,310.82,33.33,D
35.78556,-105.49203,322.42,2.34,1.48,2022-05-01,2049,A,63,6.1NRT,292.6,62.11,D
35.70869,-106.4342,342.47,2.02,1.39,2022-05-01,2049,A,89,6.1NRT,310.84,88,D
35.70674,-106.45702,361.67,2.02,1.38,2022-05-01,2049,A,100,6.1NRT,312.64,209.5,D
35.70479,-106.47968,364.1,2.01,1.38,2022-05-01,2049,A,100,6.1NRT,312.39,229.84,D
35.70284,-106.50231,335.43,2,1.38,2022-05-01,2049,A,83,6.1NRT,308.93,61.11,D
35.72105,-106.43619,355.12,2.02,1.39,2022-05-01,2049,A,97,6.1NRT,309.19,158.67,D
35.71902,-106.45952,359.16,2.02,1.38,2022-05-01,2049,A,99,6.1NRT,312.04,185.94,D
35.71699,-106.4829,338.17,2.01,1.38,2022-05-01,2049,A,51,6.1NRT,309.33,62.87,D
35.71514,-106.50427,356.17,2,1.38,2022-05-01,2049,A,98,6.1NRT,311.21,168.06,D
35.71291,-106.52965,349.49,2,1.38,2022-05-01,2049,A,94,6.1NRT,307.43,135.15,D
35.73338,-106.43841,346.29,2.02,1.39,2022-05-01,2049,A,92,6.1NRT,306.69,108.23,D
35.73136,-106.46147,336.57,2.02,1.38,2022-05-01,2049,A,78,6.1NRT,308.18,61.38,D
35.72744,-106.50616,337.21,2,1.38,2022-05-01,2049,A,85,6.1NRT,309.96,66.28,D
35.72523,-106.53111,375.5,2,1.38,2022-05-01,2049,A,100,6.1NRT,312.03,339.25,D
35.73965,-106.50896,337.84,2,1.38,2022-05-01,2049,A,80,6.1NRT,307.68,64.16,D
35.73751,-106.53291,414.74,2,1.38,2022-05-01,2049,A,100,6.1NRT,317.72,935.37,D
35.73553,-106.55512,345.95,1.99,1.38,2022-05-01,2049,A,91,6.1NRT,302.39,118.95,D
35.758,-106.4431,332.04,2.02,1.39,2022-05-01,2049,A,58,6.1NRT,305.24,45.66,D
35.75597,-106.4659,335.65,2.02,1.38,2022-05-01,2049,A,51,6.1NRT,307.14,56.62,D
35.74977,-106.53488,369.74,2,1.38,2022-05-01,2049,A,100,6.1NRT,305.99,281.93,D
35.74789,-106.55598,337.96,1.99,1.38,2022-05-01,2049,A,85,6.1NRT,301.59,80.5,D
35.73481,-106.44386,336.09,2.02,1.39,2022-05-01,2049,A,84,6.1NRT,306.84,60.61,D
35.72927,-106.51199,348.36,2,1.38,2022-05-01,2049,A,93,6.1NRT,310.48,117.26,D
35.72722,-106.53703,360.65,2,1.38,2022-05-01,2049,A,100,6.1NRT,311.4,206.73,D
35.74714,-106.44621,331.35,2.02,1.39,2022-05-01,2049,A,62,6.1NRT,306.44,42.99,D
35.74151,-106.51456,359.87,2,1.38,2022-05-01,2049,A,99,6.1NRT,308.11,191.49,D
35.73949,-106.53897,412.17,2,1.38,2022-05-01,2049,A,100,6.1NRT,315.98,883.76,D
35.73772,-106.56034,326.03,1.99,1.38,2022-05-01,2049,A,45,6.1NRT,300,37.75,D
35.75944,-106.44872,338.54,2.02,1.39,2022-05-01,2049,A,83,6.1NRT,305.64,74.17,D
35.75179,-106.54066,373.54,2,1.38,2022-05-01,2049,A,100,6.1NRT,306.34,320.57,D
35.77172,-106.45158,352.27,2.02,1.39,2022-05-01,2049,A,95,6.1NRT,307.13,152.52,D
35.76983,-106.47404,338.17,2.02,1.38,2022-05-01,2049,A,55,6.1NRT,307.39,70.59,D
35.76403,-106.54291,344.18,2,1.38,2022-05-01,2049,A,90,6.1NRT,297.8,105.84,D
35.78407,-106.45348,382.12,2.02,1.39,2022-05-01,2049,A,100,6.1NRT,307.64,424.97,D
35.78214,-106.4763,373.41,2.02,1.38,2022-05-01,2049,A,100,6.1NRT,309.15,320.9,D
35.78013,-106.49992,328.95,2.01,1.38,2022-05-01,2049,A,32,6.1NRT,298.74,41.97,D
35.88008,-105.42346,324.7,2.37,1.49,2022-05-01,2049,A,61,6.1NRT,294.68,54.39,D
35.7964,-106.45559,346.29,2.02,1.39,2022-05-01,2049,A,92,6.1NRT,296.59,127.66,D
35.79444,-106.47852,379.28,2.02,1.38,2022-05-01,2049,A,100,6.1NRT,302.19,389.38,D
35.79238,-106.50246,351.32,2.01,1.38,2022-05-01,2049,A,95,6.1NRT,300.52,153.13,D
35.90181,-105.31594,318.28,2.41,1.5,2022-05-01,2049,A,21,6.1NRT,278.92,28.46,D
35.89522,-105.40106,349.34,2.38,1.49,2022-05-01,2049,A,94,6.1NRT,297.83,171.7,D
35.89327,-105.42623,365.18,2.37,1.49,2022-05-01,2049,A,100,6.1NRT,299.8,320.45,D
35.89132,-105.45129,344.71,2.36,1.48,2022-05-01,2049,A,73,6.1NRT,300.04,156,D
35.80676,-106.48059,326.06,2.02,1.38,2022-05-01,2049,A,34,6.1NRT,295.7,40.78,D
35.91069,-105.37505,371.73,2.39,1.49,2022-05-01,2049,A,100,6.1NRT,299.05,392.36,D
35.90848,-105.40317,441.26,2.38,1.49,2022-05-01,2049,A,100,6.1NRT,320.78,2091.83,D
35.90649,-105.42862,439.83,2.37,1.49,2022-05-01,2049,A,100,6.1NRT,328.36,2034.05,D
35.90453,-105.45358,368.01,2.36,1.48,2022-05-01,2049,A,100,6.1NRT,303.41,359.85,D
35.82095,-106.46107,361.01,2.02,1.39,2022-05-01,2049,A,100,6.1NRT,296.72,228.54,D
35.819,-106.48341,390.47,2.02,1.38,2022-05-01,2049,A,100,6.1NRT,306.67,538.98,D
35.92423,-105.37428,451.73,2.39,1.49,2022-05-01,2049,A,100,6.1NRT,310.73,2574.49,D
35.92196,-105.40283,507.06,2.38,1.49,2022-05-01,2049,A,100,6.1NRT,400.07,6258.12,D
35.91984,-105.42941,434.72,2.37,1.49,2022-05-01,2049,A,100,6.1NRT,326.79,1849.39,D
35.8314,-106.4846,334.89,2.02,1.38,2022-05-01,2049,A,83,6.1NRT,299.95,80.79,D
35.93979,-105.34811,351.26,2.4,1.49,2022-05-01,2049,A,95,6.1NRT,290.09,198.96,D
35.93764,-105.37498,466.54,2.39,1.49,2022-05-01,2049,A,100,6.1NRT,299.12,3337.94,D
35.93549,-105.40186,507.81,2.38,1.49,2022-05-01,2049,A,100,6.1NRT,332.87,6329.42,D
35.93321,-105.43,422.94,2.37,1.49,2022-05-01,2049,A,100,6.1NRT,306.45,1452.1,D
35.90707,-105.38438,360.38,2.39,1.49,2022-05-01,2049,A,100,6.1NRT,299.19,271.39,D
35.90525,-105.40974,393.82,2.38,1.49,2022-05-01,2049,A,100,6.1NRT,312.17,735.93,D
35.9034,-105.43546,397.68,2.37,1.49,2022-05-01,2049,A,100,6.1NRT,316.95,818.98,D
35.82414,-106.46955,378.98,2.02,1.39,2022-05-01,2049,A,100,6.1NRT,301.99,400.03,D
35.82239,-106.49111,357.97,2.02,1.38,2022-05-01,2049,A,99,6.1NRT,305.83,207.16,D
35.9206,-105.38334,485.38,2.39,1.49,2022-05-01,2049,A,100,6.1NRT,324.03,4545.29,D
35.91859,-105.4109,505.73,2.38,1.49,2022-05-01,2049,A,100,6.1NRT,400.07,6143.92,D
35.91665,-105.43749,411.41,2.37,1.49,2022-05-01,2049,A,100,6.1NRT,321.21,1126.64,D
35.9361,-105.35541,363.34,2.4,1.49,2022-05-01,2049,A,100,6.1NRT,290.74,308.86,D
35.93409,-105.38277,503.1,2.39,1.49,2022-05-01,2049,A,100,6.1NRT,314.58,5941.31,D
35.93211,-105.40974,491.98,2.38,1.49,2022-05-01,2049,A,100,6.1NRT,336.92,5003.9,D
35.92999,-105.43832,400.13,2.37,1.49,2022-05-01,2049,A,100,6.1NRT,301.87,862.22,D
35.94941,-105.35771,341.11,2.4,1.49,2022-05-01,2049,A,84,6.1NRT,282.61,134.4,D
35.94745,-105.38412,413.19,2.39,1.49,2022-05-01,2049,A,100,6.1NRT,289.71,1184.3,D
35.94537,-105.41193,407.68,2.38,1.49,2022-05-01,2049,A,100,6.1NRT,298.44,1039.9,D
16.18466,-97.98061,319.96,4.61,1.97,2022-05-01,2042,A,72,6.1NRT,294.43,76.81,D
16.18044,-98.02303,317.61,4.57,1.96,2022-05-01,2042,A,59,6.1NRT,294.08,52.26,D
16.18604,-97.98875,322.66,4.61,1.97,2022-05-01,2042,A,75,6.1NRT,294.57,99.55,D
16.49997,-98.25113,339.79,4.44,1.94,2022-05-01,2042,A,90,6.1NRT,299.56,252.48,D
16.49599,-98.29167,326.33,4.41,1.93,2022-05-01,2042,A,79,6.1NRT,299.87,89.54,D
16.51728,-98.25363,347.12,4.44,1.94,2022-05-01,2042,A,94,6.1NRT,299.44,369.01,D
16.51331,-98.29361,327.63,4.41,1.93,2022-05-01,2042,A,81,6.1NRT,299.9,102.97,D
16.50271,-98.25962,359.01,4.44,1.94,2022-05-01,2042,A,99,6.1NRT,299.91,599.17,D
16.52006,-98.26175,331.35,4.44,1.94,2022-05-01,2042,A,84,6.1NRT,299.6,143.85,D
16.59496,-98.93876,316.21,3.95,1.85,2022-05-01,2042,A,55,6.1NRT,293.4,32.79,D
16.88718,-98.3281,319.69,4.44,1.94,2022-05-01,2042,A,72,6.1NRT,295.61,75.8,D
16.8831,-98.36901,322.64,4.41,1.93,2022-05-01,2042,A,75,6.1NRT,296.67,98.22,D
16.76201,-99.16081,319.44,3.82,1.83,2022-05-01,2042,A,70,6.1NRT,297.61,42.88,D
16.88994,-98.3376,323.93,4.44,1.94,2022-05-01,2042,A,77,6.1NRT,295.58,112.97,D
16.88632,-98.37644,318.12,4.41,1.93,2022-05-01,2042,A,69,6.1NRT,296.93,60.48,D
17.75027,-101.1858,324,2.76,1.59,2022-05-01,2044,A,68,6.1NRT,296.8,65.88,D
18.02264,-101.43554,321.6,2.66,1.57,2022-05-01,2044,A,38,6.1NRT,297.51,38.89,D
18.02843,-101.44465,321.5,2.66,1.57,2022-05-01,2044,A,51,6.1NRT,297.99,40.32,D
18.7392,-100.51151,330.35,3.21,1.7,2022-05-01,2044,A,67,6.1NRT,314.85,48.57,D
18.74877,-100.72564,328.04,3.09,1.67,2022-05-01,2044,A,52,6.1NRT,312.79,35.56,D
18.90465,-100.68919,328.3,3.13,1.68,2022-05-01,2044,A,50,6.1NRT,311.91,40.07,D
19.08109,-100.26983,330.75,3.39,1.74,2022-05-01,2044,A,51,6.1NRT,305.27,96.67,D
18.90363,-103.33209,328.43,1.97,1.37,2022-05-01,2044,A,71,6.1NRT,314.63,26.03,D
19.26289,-100.57352,328.32,3.23,1.7,2022-05-01,2044,A,59,6.1NRT,312.35,47.26,D
19.26194,-100.54992,333.33,3.25,1.7,2022-05-01,2044,A,80,6.1NRT,310.7,88.47,D
19.25933,-100.57798,328.74,3.23,1.7,2022-05-01,2044,A,67,6.1NRT,313.24,51.07,D
19.08932,-103.03838,330.5,2.09,1.41,2022-05-01,2044,A,74,6.1NRT,312.36,34.9,D
19.29515,-102.00566,323.11,2.52,1.53,2022-05-01,2044,A,50,6.1NRT,308.48,29.71,D
19.2925,-102.03028,320.53,2.51,1.52,2022-05-01,2044,A,22,6.1NRT,307,20.05,D
19.31483,-102.01426,323.3,2.52,1.53,2022-05-01,2044,A,28,6.1NRT,309.62,30.69,D
19.36824,-101.89993,328.67,2.57,1.54,2022-05-01,2044,A,74,6.1NRT,305.87,59.77,D
19.36603,-101.92118,362.67,2.56,1.54,2022-05-01,2044,A,100,6.1NRT,312.8,322.42,D
19.37976,-101.923,335.56,2.56,1.54,2022-05-01,2044,A,83,6.1NRT,308.32,99.58,D
19.26553,-103.20135,338,2.04,1.39,2022-05-01,2044,A,78,6.1NRT,301.84,85.98,D
19.28246,-103.16377,331.75,2.06,1.4,2022-05-01,2044,A,42,6.1NRT,297.79,56.1,D
19.61636,-100.9528,323.03,3.06,1.66,2022-05-01,2044,A,48,6.1NRT,306.47,35.3,D
19.61512,-100.95687,324.77,3.06,1.66,2022-05-01,2044,A,52,6.1NRT,306.68,53.44,D
19.57887,-101.61641,326.79,2.73,1.58,2022-05-01,2044,A,0,6.1NRT,308.03,55.23,D
19.59288,-101.61898,340.42,2.73,1.58,2022-05-01,2044,A,0,6.1NRT,303.29,136.23,D
19.41175,-103.62093,329.73,1.91,1.35,2022-05-01,2044,A,49,6.1NRT,313.46,25.95,D
19.40736,-103.60896,332.47,1.91,1.35,2022-05-01,2044,A,79,6.1NRT,312.68,39.15,D
19.36659,-104.18793,323.99,1.73,1.29,2022-05-01,2044,A,62,6.1NRT,307.72,19.75,D
19.36445,-104.20657,326.02,1.73,1.29,2022-05-01,2044,A,69,6.1NRT,307.34,25.04,D
19.61194,-102.67761,326.46,2.26,1.46,2022-05-01,2044,A,62,6.1NRT,311.74,25.99,D
19.60906,-102.68201,327.45,2.26,1.46,2022-05-01,2044,A,72,6.1NRT,312.2,32.98,D
19.39759,-104.70195,332.42,1.59,1.24,2022-05-01,2044,A,79,6.1NRT,315.52,31.15,D
19.38557,-104.80456,325.37,1.57,1.23,2022-05-01,2044,A,67,6.1NRT,311.27,15.29,D
19.7373,-103.18834,328.22,2.08,1.4,2022-05-01,2044,A,71,6.1NRT,315.07,32.47,D
19.76878,-103.13242,328.31,2.1,1.41,2022-05-01,2044,A,71,6.1NRT,314.99,29.87,D
19.78111,-103.13628,335.83,2.1,1.41,2022-05-01,2044,A,82,6.1NRT,313.05,58.18,D
19.92518,-101.91153,326.1,2.62,1.55,2022-05-01,2044,A,61,6.1NRT,310.07,29.4,D
19.92268,-101.93562,341.27,2.61,1.55,2022-05-01,2044,A,87,6.1NRT,312.25,118.09,D
19.85213,-102.60226,338.87,2.31,1.47,2022-05-01,2044,A,85,6.1NRT,312.11,92.22,D
19.84315,-102.92393,340.22,2.19,1.43,2022-05-01,2044,A,86,6.1NRT,309.88,98.47,D
19.84066,-102.94617,331,2.18,1.43,2022-05-01,2044,A,76,6.1NRT,306.66,58.9,D
19.84337,-102.93245,347.55,2.19,1.43,2022-05-01,2044,A,92,6.1NRT,309.47,141.3,D
19.85622,-103.05515,326.48,2.14,1.42,2022-05-01,2044,A,43,6.1NRT,308.64,41.62,D
19.97851,-103.33939,332.47,2.04,1.39,2022-05-01,2044,A,76,6.1NRT,306.75,54.02,D
19.99313,-103.32161,324.2,2.05,1.39,2022-05-01,2044,A,38,6.1NRT,308.55,21.87,D
19.99096,-103.34069,353.25,2.04,1.39,2022-05-01,2044,A,96,6.1NRT,309.88,160.13,D
19.9888,-103.3596,323.19,2.04,1.39,2022-05-01,2044,A,27,6.1NRT,309.03,20.83,D
19.98162,-103.34705,336.39,2.04,1.39,2022-05-01,2044,A,81,6.1NRT,308.05,70.78,D
19.99615,-103.3289,344,2.05,1.39,2022-05-01,2044,A,89,6.1NRT,309.74,104.71,D
19.99405,-103.34843,338.13,2.04,1.39,2022-05-01,2044,A,83,6.1NRT,308.38,77.43,D
20.02772,-103.15244,326.27,2.12,1.41,2022-05-01,2044,A,33,6.1NRT,313.2,19.12,D
20.05086,-103.17468,332.52,2.11,1.41,2022-05-01,2044,A,76,6.1NRT,314.17,40.29,D
19.80331,-105.326,322.36,1.46,1.19,2022-05-01,2044,A,10,6.1NRT,307.45,11.59,D
20.06345,-103.17626,341,2.11,1.41,2022-05-01,2044,A,86,6.1NRT,315.43,79.91,D
20.18258,-103.63177,332.62,1.96,1.37,2022-05-01,2044,A,75,6.1NRT,313.02,42.31,D
20.37206,-103.21427,327.54,2.12,1.41,2022-05-01,2044,A,45,6.1NRT,314.3,24.11,D
20.38821,-103.53191,340.07,2,1.38,2022-05-01,2044,A,85,6.1NRT,318.15,69.06,D
20.39158,-103.82909,335.56,1.9,1.35,2022-05-01,2044,A,79,6.1NRT,319.55,34.7,D
20.39567,-103.83505,332.52,1.9,1.35,2022-05-01,2044,A,73,6.1NRT,319.49,25.61,D
20.51478,-103.31659,339.75,2.09,1.41,2022-05-01,2044,A,84,6.1NRT,322.3,57.3,D
20.51899,-103.30421,333.93,2.09,1.41,2022-05-01,2044,A,44,6.1NRT,320.26,31.09,D
20.6716,-102.84335,334.12,2.28,1.46,2022-05-01,2044,A,78,6.1NRT,317.08,45.58,D
20.67059,-102.82693,330.3,2.29,1.46,2022-05-01,2044,A,72,6.1NRT,315.72,29.46,D
20.6684,-102.84863,331.45,2.28,1.46,2022-05-01,2044,A,74,6.1NRT,317.19,34.07,D
20.69428,-102.97979,334.94,2.23,1.45,2022-05-01,2044,A,60,6.1NRT,316.38,50.84,D
20.80026,-104.02001,336.82,1.87,1.34,2022-05-01,2044,A,78,6.1NRT,319.43,34.1,D
21.16156,-100.86026,330.9,3.26,1.71,2022-05-01,2044,A,72,6.1NRT,315.46,70.92,D
21.29892,-104.34268,321.03,1.8,1.31,2022-05-01,2044,A,24,6.1NRT,299.54,18.13,D
21.70834,-104.86101,336.52,1.67,1.27,2022-05-01,2044,A,83,6.1NRT,312.48,50.74,D
22.3275,-104.60775,334.89,1.78,1.31,2022-05-01,2044,A,70,6.1NRT,319.38,32.58,D
22.36981,-104.65262,326.67,1.77,1.3,2022-05-01,2044,A,46,6.1NRT,313.64,18.17,D
22.38356,-104.63562,387.67,1.78,1.31,2022-05-01,2044,A,100,6.1NRT,316.48,396.24,D
22.38149,-104.6538,358.71,1.77,1.3,2022-05-01,2044,A,99,6.1NRT,314.77,152.7,D
22.38237,-104.62297,339.51,1.78,1.31,2022-05-01,2044,A,84,6.1NRT,312.42,58.92,D
22.38019,-104.64355,377.27,1.78,1.31,2022-05-01,2044,A,100,6.1NRT,318.02,292.3,D
22.39187,-104.64474,325.73,1.78,1.31,2022-05-01,2044,A,55,6.1NRT,310.47,18.39,D
22.43693,-104.33474,325.23,1.87,1.34,2022-05-01,2044,A,51,6.1NRT,306.98,30.91,D
22.43529,-104.35015,325.82,1.87,1.34,2022-05-01,2044,A,53,6.1NRT,309.45,30.54,D
22.44891,-104.33577,328.76,1.87,1.34,2022-05-01,2044,A,67,6.1NRT,306.64,38.88,D
22.44746,-104.34943,328.3,1.87,1.34,2022-05-01,2044,A,62,6.1NRT,309.81,35.75,D
22.66082,-104.99812,329.05,1.69,1.28,2022-05-01,2044,A,34,6.1NRT,314.59,20.98,D
22.67031,-105.01656,328.53,1.68,1.28,2022-05-01,2044,A,35,6.1NRT,312.87,22.49,D
22.87559,-105.12054,331.65,1.67,1.27,2022-05-01,2044,A,74,6.1NRT,313.83,36.15,D
22.87498,-105.12776,326.22,1.67,1.27,2022-05-01,2044,A,55,6.1NRT,313.34,20.28,D
22.95829,-104.78988,329.73,1.77,1.3,2022-05-01,2044,A,31,6.1NRT,311.25,28.55,D
23.11642,-104.90382,333,1.74,1.29,2022-05-01,2044,A,76,6.1NRT,318.18,31.18,D
23.12772,-104.90759,337.16,1.74,1.29,2022-05-01,2044,A,82,6.1NRT,315.18,44.59,D
23.32993,-104.83224,327.07,1.78,1.31,2022-05-01,2044,A,65,6.1NRT,307.57,31.83,D
18.10083,-88.48856,318.84,1.42,1.18,2022-05-01,1904,A,23,6.1NRT,297.18,11.3,D
17.97639,-89.21199,329.42,1.6,1.24,2022-05-01,1904,A,63,6.1NRT,287.25,45.5,D
