latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-7.41147,28.80683,331.76,0.48,0.4,2022-05-05,1119,N,nominal,2.0NRT,291.97,2.68,D
-7.95987,24.85969,356.05,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,307.95,79.46,D
-7.96056,24.85452,336.56,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.34,18.11,D
-8.11845,23.66476,344.05,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,293.52,3.41,D
-8.25956,22.5782,348.26,0.41,0.61,2022-05-05,1119,N,nominal,2.0NRT,295.89,6.87,D
-8.29193,22.27993,367,0.43,0.62,2022-05-05,1119,N,high,2.0NRT,295.28,12.55,D
-7.99564,24.55507,331.76,0.6,0.53,2022-05-05,1119,N,nominal,2.0NRT,296.95,3.27,D
-7.98998,24.56006,332.04,0.6,0.53,2022-05-05,1119,N,nominal,2.0NRT,293.36,3.58,D
-8.00321,24.46036,337.71,0.6,0.53,2022-05-05,1119,N,nominal,2.0NRT,289.28,6.12,D
-8.11261,23.62812,329.9,0.35,0.56,2022-05-05,1119,N,nominal,2.0NRT,292.69,1.45,D
-8.75355,18.44576,333.46,0.79,0.78,2022-05-05,1119,N,nominal,2.0NRT,289.05,7.4,D
-8.26535,22.39759,331.67,0.42,0.61,2022-05-05,1119,N,nominal,2.0NRT,294.24,3.49,D
-8.09058,23.71579,367,0.34,0.56,2022-05-05,1119,N,high,2.0NRT,298.18,11.43,D
-7.94066,24.85724,338.61,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,295.67,8.7,D
-7.94134,24.8521,338.25,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,296.6,6.34,D
-7.99114,24.47567,329.27,0.6,0.53,2022-05-05,1119,N,nominal,2.0NRT,298.59,11.04,D
-8.14824,23.26992,328.1,0.37,0.58,2022-05-05,1119,N,nominal,2.0NRT,295.33,2.55,D
-7.66948,26.83001,327.84,0.42,0.45,2022-05-05,1119,N,low,2.0NRT,299.57,3.91,D
-8.08539,23.71508,337.35,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,294.86,11.43,D
-8.05563,23.90407,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,297.39,9.5,D
-8.01907,24.18531,342.25,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,295.84,11.69,D
-8.01982,24.17959,328.84,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,293.85,5.47,D
-8.2606,22.2971,344.42,0.43,0.62,2022-05-05,1119,N,nominal,2.0NRT,293.66,3.53,D
-8.00504,24.25382,331.3,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,292.38,8.99,D
-8.05051,23.90331,355.62,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,292.37,9.5,D
-8.05667,23.85566,334.66,0.33,0.56,2022-05-05,1119,N,nominal,2.0NRT,293.09,3.15,D
-7.38143,28.80683,330.72,0.48,0.4,2022-05-05,1119,N,nominal,2.0NRT,294.88,5.34,D
-7.34321,29.04937,327.61,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.03,1.84,D
-7.37714,28.81059,333.25,0.48,0.4,2022-05-05,1119,N,nominal,2.0NRT,295.5,5.34,D
-7.98764,24.30948,334.18,0.62,0.54,2022-05-05,1119,N,nominal,2.0NRT,293.24,5.02,D
-7.34294,29.04997,329.01,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.45,2.96,D
-7.37887,28.80733,341.22,0.48,0.4,2022-05-05,1119,N,nominal,2.0NRT,295.42,10.78,D
-7.94174,24.85465,342.64,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.7,10.76,D
-7.99026,24.47313,341.56,0.6,0.53,2022-05-05,1119,N,nominal,2.0NRT,297.96,8.67,D
-8.08988,23.71711,367,0.34,0.56,2022-05-05,1119,N,high,2.0NRT,295.98,12.14,D
-8.09031,23.71394,355.79,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,294.66,12.14,D
-8.26581,22.42493,327,0.42,0.61,2022-05-05,1119,N,nominal,2.0NRT,293.86,2.63,D
-8.02038,24.18329,349.4,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,295.26,11.81,D
-8.26376,22.3971,335.48,0.42,0.61,2022-05-05,1119,N,nominal,2.0NRT,293.88,5.04,D
-7.31252,29.10559,337.71,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.4,3.49,D
-8.00504,24.25731,334.29,0.62,0.54,2022-05-05,1119,N,nominal,2.0NRT,296.18,6.39,D
-8.05356,23.90489,345.36,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,294.07,10.27,D
-8.05397,23.90186,355.18,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,296.41,10.27,D
-8.02907,24.0454,349.31,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.53,4.74,D
-8.05535,23.85363,339.06,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,292.66,4.02,D
-7.31324,29.05034,345.71,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.32,10.59,D
-7.988,24.3072,334.79,0.62,0.54,2022-05-05,1119,N,nominal,2.0NRT,293.69,5.83,D
-8.25972,22.29677,342.38,0.43,0.62,2022-05-05,1119,N,nominal,2.0NRT,293.05,3.34,D
-8.75317,18.44436,334.96,0.79,0.78,2022-05-05,1119,N,nominal,2.0NRT,288.39,6.24,D
-7.30961,29.04983,338.34,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,300.18,10.59,D
-8.2323,22.45955,332.37,0.42,0.61,2022-05-05,1119,N,nominal,2.0NRT,292.46,2.22,D
-8.24098,22.39416,335.34,0.42,0.61,2022-05-05,1119,N,nominal,2.0NRT,294.06,4.24,D
-8.10974,23.33464,367,0.36,0.58,2022-05-05,1119,N,high,2.0NRT,296.85,13.79,D
-7.29552,29.12079,328.8,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.91,1.87,D
-7.33455,28.8538,330.49,0.47,0.4,2022-05-05,1119,N,nominal,2.0NRT,293.35,3.1,D
-7.89139,24.93632,335.88,0.56,0.51,2022-05-05,1119,N,nominal,2.0NRT,300.09,29,D
-7.8921,24.93121,336.64,0.56,0.51,2022-05-05,1119,N,nominal,2.0NRT,297.53,13.59,D
-7.89425,24.91563,329.25,0.56,0.52,2022-05-05,1119,N,nominal,2.0NRT,295.12,3.02,D
-7.88661,24.93577,343.54,0.56,0.51,2022-05-05,1119,N,nominal,2.0NRT,305.97,29,D
-7.88732,24.93069,332.8,0.56,0.51,2022-05-05,1119,N,nominal,2.0NRT,300.47,13.59,D
-8.03766,23.82944,329.42,0.33,0.56,2022-05-05,1119,N,nominal,2.0NRT,291.88,4.63,D
-8.03329,23.82287,367,0.33,0.56,2022-05-05,1119,N,high,2.0NRT,292.87,10.54,D
-7.29387,29.08152,327.59,0.46,0.39,2022-05-05,1119,N,low,2.0NRT,300.02,4.85,D
-7.88185,24.93514,354.69,0.56,0.51,2022-05-05,1119,N,nominal,2.0NRT,300.15,10.9,D
-7.97734,24.23623,355.74,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,298.06,28.1,D
-7.97812,24.23051,337.58,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,290.46,28.1,D
-8.0329,23.82584,336.14,0.33,0.56,2022-05-05,1119,N,nominal,2.0NRT,287.42,8.84,D
-8.32847,21.54352,367,0.48,0.65,2022-05-05,1119,N,high,2.0NRT,295.43,12.23,D
-7.87639,24.93954,335.73,0.56,0.51,2022-05-05,1119,N,nominal,2.0NRT,298.05,10.9,D
-7.98975,24.10687,336.99,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,295.4,4.62,D
-8.10896,23.2182,329.52,0.37,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.91,2.53,D
-8.32566,21.56534,339.05,0.48,0.65,2022-05-05,1119,N,nominal,2.0NRT,293.14,12.8,D
-8.32621,21.56101,355.67,0.48,0.65,2022-05-05,1119,N,nominal,2.0NRT,294,12.47,D
-8.10448,23.21073,367,0.37,0.58,2022-05-05,1119,N,high,2.0NRT,296.4,11.23,D
-8.21306,22.38634,367,0.42,0.61,2022-05-05,1119,N,high,2.0NRT,294.09,11.24,D
-8.70659,18.46253,326.17,0.78,0.78,2022-05-05,1119,N,nominal,2.0NRT,288.07,7.44,D
-8.20736,22.38558,367,0.42,0.61,2022-05-05,1119,N,high,2.0NRT,295.21,11.24,D
-7.88872,24.77776,328.81,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,296.66,3.76,D
-8.14615,22.85326,351.11,0.39,0.59,2022-05-05,1119,N,nominal,2.0NRT,296.16,8.39,D
-8.65943,18.7919,332.51,0.74,0.76,2022-05-05,1119,N,nominal,2.0NRT,288.59,5.35,D
-8.009,23.84756,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,297.8,17.54,D
-7.27755,29.09209,342.03,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.95,4.17,D
-7.27816,29.08789,332.01,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,300.72,4.17,D
-7.74557,25.78799,345.27,0.49,0.48,2022-05-05,1119,N,nominal,2.0NRT,298.37,5.61,D
-8.05638,23.49149,331,0.35,0.57,2022-05-05,1119,N,nominal,2.0NRT,294.68,5.98,D
-8.08834,23.25001,351.1,0.37,0.58,2022-05-05,1119,N,nominal,2.0NRT,296.35,5.61,D
-8.14064,22.85251,346.49,0.39,0.59,2022-05-05,1119,N,nominal,2.0NRT,294.52,7.55,D
-8.16667,22.6535,332.77,0.4,0.6,2022-05-05,1119,N,nominal,2.0NRT,294.32,3.76,D
-8.25709,21.95653,327.12,0.45,0.63,2022-05-05,1119,N,nominal,2.0NRT,290.28,1.52,D
-8.65308,18.78451,329.35,0.74,0.76,2022-05-05,1119,N,nominal,2.0NRT,290.87,7.88,D
-7.71697,25.92951,334.75,0.48,0.48,2022-05-05,1119,N,nominal,2.0NRT,295.96,3.68,D
-7.94884,24.22058,336.24,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,296.79,7.17,D
-8.064,23.35209,338.38,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,294.86,4.08,D
-8.06444,23.34876,331.33,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,294.55,4.08,D
-8.11095,22.99396,328.18,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,294.75,3.63,D
-8.53171,19.6673,328.5,0.65,0.73,2022-05-05,1119,N,nominal,2.0NRT,288.17,8.65,D
-8.53241,19.6616,349.2,0.65,0.73,2022-05-05,1119,N,nominal,2.0NRT,288.67,8.65,D
-8.0591,23.3481,367,0.36,0.57,2022-05-05,1119,N,high,2.0NRT,295.56,4.08,D
-7.58149,26.87524,341.75,0.41,0.45,2022-05-05,1119,N,nominal,2.0NRT,299.45,3.49,D
-7.91433,24.44071,334.07,0.6,0.53,2022-05-05,1119,N,nominal,2.0NRT,297.7,9,D
-7.9166,24.42378,341.14,0.61,0.53,2022-05-05,1119,N,nominal,2.0NRT,295.75,6.78,D
-8.05867,23.35143,333.87,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,294.98,4.08,D
-8.10504,22.99673,327.3,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,293.42,3.63,D
-8.1055,22.99322,341.11,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,293.77,3.63,D
-8.04805,23.39113,347.16,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,295.55,5.53,D
-8.09594,23.02402,347.51,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,295.75,9.82,D
-8.09639,23.02057,343.65,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,295.01,9.82,D
-8.30167,21.41621,349.21,0.49,0.65,2022-05-05,1119,N,nominal,2.0NRT,294.07,7,D
-8.09137,23.01648,367,0.38,0.59,2022-05-05,1119,N,high,2.0NRT,297.83,9.32,D
-8.04273,23.3905,342.67,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,295.21,5.53,D
-8.05667,23.28358,349.78,0.36,0.58,2022-05-05,1119,N,nominal,2.0NRT,294.01,4.86,D
-8.0571,23.28028,338.96,0.36,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.63,4.86,D
-8.06021,23.25642,328.36,0.37,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.97,2.55,D
-8.06592,23.21252,328.03,0.37,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.02,2.99,D
-8.09182,23.01303,337.74,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,294.74,9.32,D
-7.25945,29.06385,328.92,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.92,3.18,D
-8.05132,23.28285,329.19,0.36,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.61,3.21,D
-8.05175,23.27954,337.32,0.36,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.55,3.21,D
-8.08636,23.01235,339.16,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,288,5.13,D
-7.90275,24.37641,346.15,0.61,0.53,2022-05-05,1119,N,nominal,2.0NRT,295.55,8.96,D
-8.27945,21.446,329.29,0.49,0.65,2022-05-05,1119,N,nominal,2.0NRT,295.24,4.96,D
-8.27514,21.43116,367,0.49,0.65,2022-05-05,1119,N,high,2.0NRT,294.33,8.27,D
-7.84959,24.73999,332.67,0.58,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.62,8.89,D
-8.0255,23.39837,332.14,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,293.95,6.45,D
-8.02592,23.39508,352.12,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,293.94,6.54,D
-8.27455,21.43585,341.59,0.49,0.65,2022-05-05,1119,N,nominal,2.0NRT,294.32,8.27,D
-7.93383,24.06249,367,0.32,0.55,2022-05-05,1119,N,high,2.0NRT,297.37,13.71,D
-7.95323,23.91391,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,294.42,6.59,D
-7.24617,29.07907,344.18,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.52,6.1,D
-7.84475,24.73935,353.21,0.58,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.96,8.89,D
-7.93344,24.06543,346.72,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,295.49,13.71,D
-7.93421,24.05957,356.51,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,295.09,11.11,D
-7.95284,23.91685,347.72,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.89,6.59,D
-7.94809,23.9133,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,297.88,10.82,D
-8.03774,23.21896,367,0.37,0.58,2022-05-05,1119,N,high,2.0NRT,298.07,8.66,D
-7.90649,24.23233,328.67,0.63,0.54,2022-05-05,1119,N,nominal,2.0NRT,293.46,4.47,D
-7.94772,23.91622,335.76,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.92,10.82,D
-7.94965,23.90132,343.76,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.74,8.69,D
-7.94495,23.89736,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,297.62,17.91,D
-7.23832,29.08226,331.02,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.11,2.38,D
-7.94455,23.90047,346.73,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,294.31,8.69,D
-8.01297,23.36969,338.18,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,293.77,3.87,D
-8.03237,23.21821,330.93,0.37,0.58,2022-05-05,1119,N,nominal,2.0NRT,290.61,8.66,D
-7.2347,29.08175,329.71,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,296.79,3.27,D
-7.2353,29.07757,331.19,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.6,2.37,D
-7.2497,28.97665,347.7,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,305.79,15.75,D
-7.2503,28.97245,340.58,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.95,15.75,D
-7.25091,28.96825,331.48,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.02,4.06,D
-7.85634,24.53858,351.46,0.59,0.53,2022-05-05,1119,N,nominal,2.0NRT,301.93,38.45,D
-7.23705,29.03937,329.48,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,300.08,4.14,D
-7.23765,29.03518,334.58,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.04,3.48,D
-7.23885,29.02677,332.61,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,303.45,3.47,D
-7.24607,28.97612,331.86,0.47,0.39,2022-05-05,1119,N,low,2.0NRT,303.41,15.75,D
-7.24786,28.96351,338.7,0.47,0.4,2022-05-05,1119,N,nominal,2.0NRT,301.35,4.06,D
-7.83735,24.6457,334.52,0.58,0.52,2022-05-05,1119,N,nominal,2.0NRT,295.52,4.8,D
-7.85073,24.54333,333.48,0.59,0.53,2022-05-05,1119,N,nominal,2.0NRT,294.33,33.61,D
-7.85144,24.53792,354.92,0.59,0.53,2022-05-05,1119,N,nominal,2.0NRT,299.29,38.45,D
-7.23881,29.00099,338.6,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.47,5.1,D
-7.23942,28.99676,332.86,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.13,5.1,D
-7.24422,28.96298,337.03,0.47,0.4,2022-05-05,1119,N,nominal,2.0NRT,299.27,4.19,D
-7.22265,29.0886,334.13,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.16,3.42,D
-7.23518,29.00047,344.15,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,301.41,5.1,D
-7.23578,28.99625,337.61,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,304.34,5.1,D
-7.23684,29.03589,346.86,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.87,4.22,D
-7.24745,28.96436,339.89,0.47,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.78,4.73,D
-7.23819,29.00179,334.21,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.22,5.94,D
-7.23881,28.99756,346.71,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.09,5.94,D
-7.24381,28.96383,328.12,0.47,0.39,2022-05-05,1119,N,low,2.0NRT,298.59,4.73,D
-7.22216,29.08506,330.74,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.7,2.2,D
-7.23456,29.00126,331.17,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,300.83,8.76,D
-7.23518,28.99705,340.67,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,303.73,8.76,D
-7.90103,24.37965,334.7,0.61,0.53,2022-05-05,1119,N,nominal,2.0NRT,296.54,7.37,D
-7.9018,24.37413,349.37,0.61,0.53,2022-05-05,1119,N,nominal,2.0NRT,296.49,7.37,D
-7.91451,24.28326,328.7,0.62,0.54,2022-05-05,1119,N,nominal,2.0NRT,293.62,6.4,D
-7.21854,29.08455,332.41,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.59,2.2,D
-7.23092,29.00073,341.75,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,300.77,8.76,D
-7.23154,28.99654,345.61,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,302.07,8.76,D
-7.8452,24.74236,331.56,0.58,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.78,12.24,D
-7.84596,24.73697,340.17,0.58,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.63,7.82,D
-7.93483,24.06377,367,0.32,0.55,2022-05-05,1119,N,high,2.0NRT,295.73,11.32,D
-7.93523,24.06086,367,0.32,0.55,2022-05-05,1119,N,high,2.0NRT,297.23,11.32,D
-7.22729,29.00019,340.86,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,301.72,5.65,D
-7.22791,28.99601,342.64,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.09,5.65,D
-7.95535,23.91551,339.6,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.66,8.6,D
-7.95737,23.90089,328.31,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,290.11,1.83,D
-8.02673,23.39728,337.78,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,294.05,9.56,D
-8.02718,23.39399,344.62,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,293.66,6.61,D
-7.95023,23.91487,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,297.57,8.6,D
-7.90581,24.23609,332.09,0.62,0.54,2022-05-05,1119,N,nominal,2.0NRT,291.26,3.25,D
-7.93018,24.0601,349.26,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,294.18,11.32,D
-7.95063,23.91194,355.03,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,294.56,8.6,D
-7.95227,23.90004,330.57,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,292.98,1.83,D
-7.94511,23.91424,331.24,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.29,3.31,D
-7.94551,23.9113,338.45,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.86,3.31,D
-7.9476,23.89612,334.8,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,292.83,6.65,D
-8.27769,21.44692,331.42,0.49,0.65,2022-05-05,1119,N,nominal,2.0NRT,294.22,6.87,D
-8.27891,21.43766,332.65,0.49,0.65,2022-05-05,1119,N,nominal,2.0NRT,295.14,6.38,D
-8.27954,21.43295,330.14,0.49,0.65,2022-05-05,1119,N,nominal,2.0NRT,294.32,6.38,D
-7.94208,23.89831,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,294.9,10.59,D
-7.9425,23.89522,367,0.33,0.55,2022-05-05,1119,N,high,2.0NRT,293.35,6.65,D
-8.03494,23.21754,367,0.37,0.58,2022-05-05,1119,N,high,2.0NRT,296.57,15.31,D
-7.8385,24.64899,342.3,0.58,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.95,6.71,D
-7.85342,24.5414,349.41,0.59,0.53,2022-05-05,1119,N,nominal,2.0NRT,300.57,126.81,D
-7.94165,23.90141,329.93,0.33,0.55,2022-05-05,1119,N,nominal,2.0NRT,293.11,10.59,D
-8.01441,23.36868,338.15,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,294.28,3.42,D
-8.27348,21.43213,357.2,0.49,0.65,2022-05-05,1119,N,nominal,2.0NRT,293.46,6.38,D
-7.19929,29.0647,353.39,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,303.22,9.11,D
-7.1999,29.06054,331.39,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.01,9.11,D
-7.84286,24.54565,350.99,0.59,0.53,2022-05-05,1119,N,nominal,2.0NRT,297.61,12.7,D
-7.94586,23.79399,335.56,0.33,0.56,2022-05-05,1119,N,nominal,2.0NRT,292.99,8.27,D
-7.94628,23.79096,356.84,0.34,0.56,2022-05-05,1119,N,low,2.0NRT,289.81,8.07,D
-7.19567,29.06419,338,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.11,6.51,D
-7.19628,29.06002,349.5,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,300.14,6.51,D
-7.19688,29.05587,335.98,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.01,3.66,D
-7.19872,29.04331,334.58,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,296.94,3.3,D
-7.83796,24.54508,349.02,0.59,0.53,2022-05-05,1119,N,nominal,2.0NRT,300.58,28.73,D
-7.83871,24.53959,333.86,0.59,0.53,2022-05-05,1119,N,nominal,2.0NRT,296.37,10.94,D
-7.90116,24.08372,336.41,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,292.55,1.99,D
-7.90157,24.0807,337.34,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,288.58,1.99,D
-7.90199,24.07768,329.47,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,289.09,2.59,D
-7.9024,24.07467,355.31,0.32,0.55,2022-05-05,1119,N,nominal,2.0NRT,292.75,2.59,D
-8.00433,23.32306,347.88,0.36,0.57,2022-05-05,1119,N,nominal,2.0NRT,294.52,3.52,D
-7.19326,29.05538,334.75,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.43,3.66,D
-7.19387,29.05121,329.4,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.58,3.66,D
-7.19509,29.04282,336.21,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.22,3.3,D
-7.84041,24.4908,341.18,0.6,0.53,2022-05-05,1119,N,nominal,2.0NRT,299.17,6.34,D
-7.85954,24.35108,347.72,0.61,0.54,2022-05-05,1119,N,nominal,2.0NRT,299.3,13.2,D
-7.8603,24.34552,340.35,0.61,0.54,2022-05-05,1119,N,nominal,2.0NRT,296.31,13.2,D
-8.01577,23.19745,327.85,0.37,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.12,1.82,D
-8.63406,18.3772,325.66,0.79,0.78,2022-05-05,1119,N,nominal,2.0NRT,287.87,4.77,D
-7.94086,23.71435,367,0.34,0.56,2022-05-05,1119,N,high,2.0NRT,295.4,6.22,D
-8.34926,20.60254,367,0.56,0.69,2022-05-05,1119,N,high,2.0NRT,290.85,12.1,D
-7.1866,29.07564,341.24,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,297.04,4.32,D
-7.93584,23.75152,347.04,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,293.22,1.63,D
-7.94043,23.71751,333.51,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,292.33,5.65,D
-7.94128,23.71118,334.7,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,296.01,6.22,D
-7.94171,23.708,343.19,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,295.55,3.33,D
-7.94214,23.70482,330.4,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,294.36,3.33,D
-7.94972,23.64864,333.51,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,291.46,2.89,D
-8.03134,23.03984,329.7,0.38,0.59,2022-05-05,1119,N,nominal,2.0NRT,294.11,2.24,D
-8.3486,20.60774,347.16,0.56,0.69,2022-05-05,1119,N,nominal,2.0NRT,290.32,16.23,D
-8.34992,20.59735,341.63,0.56,0.69,2022-05-05,1119,N,nominal,2.0NRT,289.54,12.1,D
-7.18784,29.0418,336.64,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,299.07,5.59,D
-7.21382,28.86343,332.67,0.47,0.4,2022-05-05,1119,N,nominal,2.0NRT,293.5,4.68,D
-7.79407,24.75681,334.51,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,300.15,9.3,D
-7.7948,24.75144,340.02,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,299.42,7.8,D
-7.93696,23.70404,335.5,0.34,0.56,2022-05-05,1119,N,nominal,2.0NRT,288.47,3.33,D
-7.99147,23.29746,332.43,0.36,0.58,2022-05-05,1119,N,nominal,2.0NRT,293.41,4.22,D
-7.99192,23.29406,338.4,0.36,0.58,2022-05-05,1119,N,nominal,2.0NRT,295.05,4.39,D
-7.17198,29.12524,337.84,0.46,0.39,2022-05-05,1119,N,nominal,2.0NRT,298.6,7.98,D
-7.78923,24.75624,343.86,0.57,0.52,2022-05-05,1119,N,nominal,2.0NRT,297.74,11.34,D
