latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
59.38524,30.19523,325.26,0.48,0.48,2023-04-26,1113,1,nominal,2.0NRT,293.76,2.63,D
59.38318,29.72005,338.37,0.46,0.47,2023-04-26,1113,1,nominal,2.0NRT,292.29,4.25,D
59.38755,29.71908,336.9,0.46,0.47,2023-04-26,1113,1,nominal,2.0NRT,296.58,4.25,D
59.5903,28.74162,335.48,0.43,0.46,2023-04-26,1113,1,nominal,2.0NRT,296.76,3.22,D
58.93724,18.25366,334.15,0.38,0.36,2023-04-26,1115,1,nominal,2.0NRT,288.83,5.74,D
60.51982,28.13447,339.68,0.42,0.45,2023-04-26,1115,1,nominal,2.0NRT,294.96,12.92,D
57.19003,1.90955,341.15,0.34,0.56,2023-04-26,1115,1,nominal,2.0NRT,274.31,2.64,D
19.59592,-155.50548,295.76,0.51,0.41,2023-04-26,1145,1,nominal,2.0NRT,282.55,2.15,N
-13.27503,18.40654,351.5,0.5,0.41,2023-04-26,1236,1,nominal,2.0NRT,308.06,11.79,D
-11.24048,27.10808,341.09,0.66,0.73,2023-04-26,1236,1,nominal,2.0NRT,298.6,11.16,D
-13.33125,15.69848,335.56,0.4,0.37,2023-04-26,1236,1,nominal,2.0NRT,302.73,2.45,D
-11.23751,27.11055,340.42,0.66,0.73,2023-04-26,1236,1,nominal,2.0NRT,297.91,8.39,D
-12.78225,18.54389,331.47,0.52,0.42,2023-04-26,1236,1,nominal,2.0NRT,302.05,3.39,D
-12.18411,21.77418,335.11,0.56,0.52,2023-04-26,1236,1,nominal,2.0NRT,301.29,6.17,D
-12.17939,21.77331,367,0.56,0.52,2023-04-26,1236,1,high,2.0NRT,301.76,13.08,D
-11.78507,23.70873,327.91,0.39,0.59,2023-04-26,1236,1,nominal,2.0NRT,298.89,3.06,D
-11.7554,23.73745,330.88,0.39,0.59,2023-04-26,1236,1,nominal,2.0NRT,299.04,4.31,D
-11.69213,23.83264,326.86,0.39,0.6,2023-04-26,1236,1,nominal,2.0NRT,299.07,1.8,D
-11.31227,25.16175,329.4,0.49,0.65,2023-04-26,1236,1,nominal,2.0NRT,294.01,2.86,D
-13.03308,15.26387,337.37,0.39,0.36,2023-04-26,1236,1,nominal,2.0NRT,298.59,3.23,D
-11.31548,25.16405,326.6,0.49,0.65,2023-04-26,1236,1,nominal,2.0NRT,294.52,2.77,D
-11.62241,23.17913,328.95,0.36,0.57,2023-04-26,1236,1,low,2.0NRT,300.12,2.65,D
-11.41245,24.10117,339.55,0.42,0.61,2023-04-26,1236,1,nominal,2.0NRT,296.86,3.62,D
-11.60128,23.09075,332.21,0.35,0.57,2023-04-26,1236,1,nominal,2.0NRT,297.65,1.95,D
-11.58965,22.77683,341.42,0.34,0.56,2023-04-26,1236,1,nominal,2.0NRT,298.02,3.59,D
-11.59256,22.73297,338.3,0.33,0.56,2023-04-26,1236,1,nominal,2.0NRT,298.18,3.07,D
-11.59597,22.7147,328.68,0.33,0.56,2023-04-26,1236,1,low,2.0NRT,298.71,2.5,D
-11.58067,22.74021,328.45,0.33,0.56,2023-04-26,1236,1,nominal,2.0NRT,295.41,2.97,D
-11.45957,23.35275,352.41,0.37,0.58,2023-04-26,1236,1,nominal,2.0NRT,296.55,6.61,D
-12.17815,19.29331,340.15,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,305.82,4.2,D
-12.17666,19.27823,345.7,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,309.67,16.52,D
-12.17729,19.27463,338.64,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,307.5,9.38,D
-12.17327,19.27401,340.6,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,309.96,9.38,D
-12.16987,19.2698,343.6,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,309.42,12.93,D
-12.1705,19.26622,338.62,0.39,0.44,2023-04-26,1236,1,low,2.0NRT,310.45,22.26,D
-12.16523,19.27272,344.31,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,309.43,12.93,D
-12.16648,19.26558,352.98,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,310.47,22.26,D
-12.16738,19.27645,335.72,0.39,0.44,2023-04-26,1236,1,low,2.0NRT,310.64,5.77,D
-12.16859,19.26928,349.24,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,310.11,11.96,D
-12.16919,19.2657,343.71,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,317.03,21.71,D
-12.16397,19.27221,339.32,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,307.21,11.96,D
-12.16517,19.26505,343.29,0.39,0.44,2023-04-26,1236,1,nominal,2.0NRT,304.78,21.71,D
-11.9381,20.51359,330.57,0.47,0.48,2023-04-26,1236,1,nominal,2.0NRT,299.96,3.03,D
-11.04228,24.64743,330.93,0.46,0.64,2023-04-26,1236,1,nominal,2.0NRT,298.22,5.83,D
-11.04807,24.24799,340.55,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,298.95,7.06,D
-11.04884,24.24403,342.64,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,298.57,7.39,D
-10.99153,24.44593,328.59,0.45,0.63,2023-04-26,1236,1,nominal,2.0NRT,297.81,3.33,D
-11.04645,24.24418,345.78,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,299.35,6.13,D
-11.41879,22.13543,332.55,0.61,0.54,2023-04-26,1236,1,nominal,2.0NRT,296.55,6.79,D
-12.33638,16.70385,341.92,0.43,0.38,2023-04-26,1236,1,nominal,2.0NRT,302.6,5.97,D
-12.33701,16.6999,335.29,0.43,0.38,2023-04-26,1236,1,nominal,2.0NRT,301.87,3.95,D
-12.3329,16.70326,336.57,0.43,0.38,2023-04-26,1236,1,nominal,2.0NRT,300.57,5.97,D
-10.27846,27.82633,331.31,0.77,0.77,2023-04-26,1236,1,nominal,2.0NRT,287.91,7.9,D
-10.97456,24.19043,352.05,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,298.7,7.44,D
-10.89365,24.45441,367,0.45,0.63,2023-04-26,1236,1,high,2.0NRT,299.56,15.43,D
-10.86616,24.56394,340.57,0.46,0.63,2023-04-26,1236,1,nominal,2.0NRT,297.32,4.96,D
-10.94259,24.144,337.8,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,297.68,5.66,D
-10.94336,24.14008,348.27,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,297.52,5.66,D
-11.32025,22.14639,329.26,0.62,0.54,2023-04-26,1236,1,nominal,2.0NRT,295.75,3.67,D
-10.89342,24.45381,367,0.45,0.63,2023-04-26,1236,1,high,2.0NRT,299.59,14.62,D
-10.86668,24.56369,341.12,0.46,0.63,2023-04-26,1236,1,nominal,2.0NRT,297.52,5.28,D
-10.94586,24.14364,331.03,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,297.41,3.44,D
-10.94659,24.13973,332.07,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,296.45,3.44,D
-10.94021,24.14261,330.48,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,296.54,3.44,D
-10.94095,24.13866,327.8,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,296.46,3.44,D
-10.9417,24.13471,333.57,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,296.18,5.5,D
-10.92672,24.15214,331.68,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,298.06,4.66,D
-11.26848,22.31114,332.09,0.64,0.54,2023-04-26,1236,1,nominal,2.0NRT,293.56,7.26,D
-10.89853,24.26995,335.7,0.44,0.62,2023-04-26,1236,1,nominal,2.0NRT,297.07,3.47,D
-11.21824,22.52892,328.14,0.33,0.55,2023-04-26,1236,1,nominal,2.0NRT,295.02,1.78,D
-10.8708,24.32248,340.3,0.44,0.62,2023-04-26,1236,1,nominal,2.0NRT,297.54,7.83,D
-10.89091,24.12526,338.21,0.43,0.62,2023-04-26,1236,1,nominal,2.0NRT,295.04,5.73,D
-11.23183,22.28661,328.52,0.63,0.54,2023-04-26,1236,1,nominal,2.0NRT,293.52,3.92,D
-10.79323,24.47751,338.57,0.45,0.63,2023-04-26,1236,1,nominal,2.0NRT,296.08,5.2,D
-10.1096,27.7693,325.99,0.77,0.77,2023-04-26,1236,1,nominal,2.0NRT,281.84,9.33,D
-10.7929,24.47822,331.53,0.45,0.63,2023-04-26,1236,1,nominal,2.0NRT,296.59,5.03,D
-10.79367,24.47409,329.16,0.45,0.63,2023-04-26,1236,1,nominal,2.0NRT,295.35,4.16,D
-11.11076,22.668,345.39,0.34,0.56,2023-04-26,1236,1,nominal,2.0NRT,295.83,5.56,D
-10.10598,27.76823,333.38,0.77,0.77,2023-04-26,1236,1,nominal,2.0NRT,282.2,6.33,D
-10.21598,27.22034,330.19,0.7,0.75,2023-04-26,1236,1,nominal,2.0NRT,284.18,4.99,D
-10.25486,26.99012,348.59,0.68,0.74,2023-04-26,1236,1,nominal,2.0NRT,296.46,9.28,D
-11.07039,22.68612,330.61,0.34,0.56,2023-04-26,1236,1,nominal,2.0NRT,294.91,2.35,D
-11.50038,19.80727,342.67,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,297.99,5.61,D
-10.98915,22.56907,335.07,0.33,0.56,2023-04-26,1236,1,nominal,2.0NRT,283.94,3.19,D
-10.33938,25.85253,332.32,0.57,0.69,2023-04-26,1236,1,nominal,2.0NRT,296.96,5.15,D
-10.46636,25.20538,328.95,0.51,0.66,2023-04-26,1236,1,nominal,2.0NRT,297.71,5.1,D
-11.8066,17.72116,335.1,0.48,0.4,2023-04-26,1236,1,nominal,2.0NRT,303.34,6.23,D
-11.85858,17.36443,331.3,0.46,0.39,2023-04-26,1236,1,nominal,2.0NRT,300.57,3.43,D
-11.028,21.99727,335.61,0.61,0.53,2023-04-26,1236,1,nominal,2.0NRT,291.84,6.17,D
-11.43805,19.74397,337.2,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,296.95,3.79,D
-11.26862,20.66367,336.42,0.49,0.49,2023-04-26,1236,1,nominal,2.0NRT,293.73,3.82,D
-11.4371,19.74415,334.92,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,297.11,3.45,D
-11.24951,20.78405,331.4,0.5,0.49,2023-04-26,1236,1,nominal,2.0NRT,292.11,2.64,D
-11.27011,20.66546,339.87,0.49,0.49,2023-04-26,1236,1,nominal,2.0NRT,294.95,4.83,D
-11.03016,22.00141,335.77,0.61,0.54,2023-04-26,1236,1,nominal,2.0NRT,293.2,10.94,D
-10.32372,25.58221,325.13,0.55,0.68,2023-04-26,1236,1,nominal,2.0NRT,294.65,3.34,D
-10.30844,25.59434,326.74,0.55,0.68,2023-04-26,1236,1,nominal,2.0NRT,294.1,3.31,D
-9.98154,27.21514,328.77,0.71,0.75,2023-04-26,1236,1,nominal,2.0NRT,291.1,7.1,D
-11.54498,18.74231,339.11,0.56,0.43,2023-04-26,1236,1,nominal,2.0NRT,299.58,9.21,D
-9.89128,27.06083,326.27,0.7,0.75,2023-04-26,1236,1,nominal,2.0NRT,292.2,3.66,D
-11.14464,19.98137,336.91,0.45,0.47,2023-04-26,1236,1,nominal,2.0NRT,297.83,6.94,D
-10.79393,21.91408,335.77,0.61,0.53,2023-04-26,1236,1,nominal,2.0NRT,290.86,6.24,D
-10.91692,21.01408,329.49,0.53,0.5,2023-04-26,1236,1,nominal,2.0NRT,293.83,4.71,D
-11.10699,19.92019,342.43,0.44,0.46,2023-04-26,1236,1,nominal,2.0NRT,299.76,7.15,D
-11.10274,19.91947,340.8,0.44,0.46,2023-04-26,1236,1,nominal,2.0NRT,299.03,5.51,D
-11.07722,19.81937,330.86,0.44,0.46,2023-04-26,1236,1,nominal,2.0NRT,299.04,2.86,D
-11.0198,19.60228,346.71,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,300.5,5.6,D
-11.02291,19.60209,331.58,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,297.79,2.62,D
-11.01873,19.60137,328.5,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,298.59,2.12,D
-10.40386,22.02105,337.36,0.63,0.54,2023-04-26,1236,1,nominal,2.0NRT,290.79,8.55,D
-10.81977,19.67577,329.18,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,295.8,2.7,D
-10.7962,19.58327,329.74,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,295.81,2.07,D
-9.89297,24.26517,326.13,0.45,0.63,2023-04-26,1236,1,nominal,2.0NRT,286.66,2.78,D
-10.36978,20.563,337.64,0.5,0.49,2023-04-26,1236,1,nominal,2.0NRT,293.68,5.49,D
-10.26091,20.28,340.21,0.48,0.48,2023-04-26,1236,1,nominal,2.0NRT,295.79,5.37,D
-10.26148,20.28144,340.55,0.48,0.48,2023-04-26,1236,1,nominal,2.0NRT,296.27,7.3,D
-9.90075,19.98918,332.83,0.47,0.48,2023-04-26,1236,1,nominal,2.0NRT,296.62,4.7,D
-9.69225,20.5038,336.92,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,295.83,7.7,D
-9.69513,20.46136,351.54,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,297.08,9.28,D
-9.68319,20.50221,328.39,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,295.53,3.26,D
-9.71813,20.3057,338.83,0.5,0.49,2023-04-26,1236,1,nominal,2.0NRT,294.52,4.68,D
-9.68444,20.469,341.27,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,296.67,4.3,D
-9.67992,20.46821,337.33,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,295.91,4.3,D
-9.68218,20.50323,331.33,0.51,0.5,2023-04-26,1236,1,nominal,2.0NRT,294.96,2.17,D
-9.6824,20.47455,332.41,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,295.32,5.25,D
-9.68398,20.4653,340.33,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,295.98,3.62,D
-9.65175,20.51716,350.19,0.51,0.5,2023-04-26,1236,1,nominal,2.0NRT,293.08,8.47,D
-9.62838,20.43673,336.36,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,295.32,5.1,D
-9.59348,20.44972,343.61,0.51,0.49,2023-04-26,1236,1,nominal,2.0NRT,292.97,10.67,D
-9.50106,20.46424,330.8,0.51,0.5,2023-04-26,1236,1,nominal,2.0NRT,291.02,2.06,D
-9.64578,19.53292,333.36,0.44,0.46,2023-04-26,1236,1,nominal,2.0NRT,295.27,2.95,D
-9.61411,19.51923,333.78,0.44,0.46,2023-04-26,1236,1,nominal,2.0NRT,294.71,3.96,D
-9.51752,19.95704,336.25,0.47,0.48,2023-04-26,1236,1,nominal,2.0NRT,294.39,5.19,D
-9.51313,19.95629,333.16,0.47,0.48,2023-04-26,1236,1,nominal,2.0NRT,293.32,2.92,D
-9.31851,19.90582,328.68,0.47,0.48,2023-04-26,1236,1,nominal,2.0NRT,295.53,4.67,D
-9.38344,19.34356,335.13,0.43,0.46,2023-04-26,1236,1,nominal,2.0NRT,295.14,3.84,D
-9.4151,17.51414,343.19,0.51,0.41,2023-04-26,1238,1,nominal,2.0NRT,288.35,22.63,D
-9.41426,17.51583,333.49,0.51,0.41,2023-04-26,1238,1,nominal,2.0NRT,285.87,32.13,D
-9.41124,17.51061,331.26,0.51,0.41,2023-04-26,1238,1,nominal,2.0NRT,284.01,3.88,D
-9.05859,19.31384,328.11,0.44,0.46,2023-04-26,1238,1,nominal,2.0NRT,287.03,3.12,D
-9.04876,19.32041,346.33,0.44,0.46,2023-04-26,1238,1,nominal,2.0NRT,287.18,6.27,D
-9.04944,19.3164,342.24,0.44,0.46,2023-04-26,1238,1,nominal,2.0NRT,289.23,6.27,D
-9.05013,19.3124,345.04,0.44,0.46,2023-04-26,1238,1,nominal,2.0NRT,288.17,8.69,D
-9.04521,19.31569,340.64,0.44,0.46,2023-04-26,1238,1,nominal,2.0NRT,286,8.24,D
-9.04589,19.3117,342.98,0.44,0.46,2023-04-26,1238,1,nominal,2.0NRT,288.45,12.88,D
-9.03606,19.31825,332.45,0.44,0.46,2023-04-26,1238,1,nominal,2.0NRT,288.45,5.92,D
-9.0188,19.24225,342.54,0.43,0.46,2023-04-26,1238,1,nominal,2.0NRT,281.88,6.04,D
-9.01878,19.24207,341.69,0.43,0.46,2023-04-26,1238,1,nominal,2.0NRT,281.66,5.05,D
-8.94759,18.66347,347.26,0.4,0.44,2023-04-26,1238,1,nominal,2.0NRT,290.8,18.62,D
-8.94293,18.66639,337.72,0.4,0.44,2023-04-26,1238,1,nominal,2.0NRT,288.93,14.46,D
-8.94354,18.66275,336.57,0.4,0.44,2023-04-26,1238,1,nominal,2.0NRT,298.67,18.62,D
-8.93948,18.66205,330.05,0.4,0.44,2023-04-26,1238,1,nominal,2.0NRT,289.76,2.7,D
-8.64075,19.67105,331.38,0.47,0.48,2023-04-26,1238,1,nominal,2.0NRT,289.87,4,D
-8.63713,19.66605,327.86,0.47,0.48,2023-04-26,1238,1,nominal,2.0NRT,289.58,4.02,D
-8.72271,18.4882,340.26,0.39,0.44,2023-04-26,1238,1,nominal,2.0NRT,287.81,3.93,D
-8.71357,18.46369,333.83,0.39,0.44,2023-04-26,1238,1,nominal,2.0NRT,291.21,2.59,D
-8.48007,19.81866,335.79,0.48,0.48,2023-04-26,1238,1,nominal,2.0NRT,290.43,7.82,D
-7.88677,21.78415,337.16,0.34,0.56,2023-04-26,1238,1,nominal,2.0NRT,278.85,3.16,D
-7.88404,21.74001,327.28,0.33,0.55,2023-04-26,1238,1,nominal,2.0NRT,276.22,1.82,D
-8.29084,19.36416,367,0.45,0.47,2023-04-26,1238,1,high,2.0NRT,292.28,9.9,D
-7.86556,21.7555,343.18,0.33,0.56,2023-04-26,1238,1,nominal,2.0NRT,277.79,3.61,D
-8.10903,20.09968,338.82,0.51,0.49,2023-04-26,1238,1,nominal,2.0NRT,285.94,5.91,D
-8.10986,20.09499,340.38,0.51,0.49,2023-04-26,1238,1,nominal,2.0NRT,285.47,5.91,D
-8.10841,20.09657,353.18,0.51,0.49,2023-04-26,1238,1,nominal,2.0NRT,289.4,22.62,D
-8.89533,15.10947,327.64,0.41,0.37,2023-04-26,1238,1,nominal,2.0NRT,291.3,2.07,D
-8.32165,15.53032,326.19,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,292.87,1.88,D
-8.23667,15.4856,329.52,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,289.22,2.03,D
-8.23566,15.46978,332.61,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,293.59,4.33,D
-8.22401,15.43698,336.4,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,293.06,4.29,D
-8.2442,14.77334,327.94,0.4,0.37,2023-04-26,1238,1,nominal,2.0NRT,292.76,2.06,D
-8.12266,15.30087,331.16,0.42,0.37,2023-04-26,1238,1,nominal,2.0NRT,292.17,2.7,D
-8.14151,15.09065,332.75,0.41,0.37,2023-04-26,1238,1,nominal,2.0NRT,292.4,2.75,D
-8.0248,14.80882,332.67,0.4,0.37,2023-04-26,1238,1,nominal,2.0NRT,293.57,3.29,D
-7.99232,14.7877,332.73,0.4,0.37,2023-04-26,1238,1,nominal,2.0NRT,292.98,4.54,D
-7.77634,14.46877,332.2,0.4,0.37,2023-04-26,1238,1,nominal,2.0NRT,291.01,5.76,D
-6.02905,24.60626,330.59,0.56,0.69,2023-04-26,1238,1,nominal,2.0NRT,278.6,4.71,D
-7.1491,18.03201,335.08,0.39,0.44,2023-04-26,1238,1,nominal,2.0NRT,288.06,3.05,D
-5.94826,24.71224,325.27,0.57,0.69,2023-04-26,1238,1,nominal,2.0NRT,288.94,3.25,D
-5.96212,24.38572,326.54,0.54,0.68,2023-04-26,1238,1,nominal,2.0NRT,281.59,4.72,D
-7.51275,15.16954,328.25,0.42,0.37,2023-04-26,1238,1,nominal,2.0NRT,293.98,2.91,D
-5.96403,24.38717,327.02,0.54,0.68,2023-04-26,1238,1,nominal,2.0NRT,280.71,7.23,D
-7.34576,15.84641,334.15,0.44,0.39,2023-04-26,1238,1,nominal,2.0NRT,294.92,3.48,D
-7.00529,17.82339,340.2,0.57,0.43,2023-04-26,1238,1,nominal,2.0NRT,291,8.16,D
-7.41047,15.30422,327.49,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,289.73,3.01,D
-7.09709,17.00571,331.37,0.51,0.41,2023-04-26,1238,1,nominal,2.0NRT,292.37,4.25,D
-7.09781,17.00119,329.27,0.51,0.41,2023-04-26,1238,1,nominal,2.0NRT,293.03,4.91,D
-7.36029,15.29212,333.5,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,292.81,3.67,D
-6.31292,21.16128,341.66,0.32,0.55,2023-04-26,1238,1,nominal,2.0NRT,286.33,6.23,D
-6.31401,21.15896,331.13,0.32,0.55,2023-04-26,1238,1,nominal,2.0NRT,286.46,2.9,D
-6.29832,21.16006,326.64,0.32,0.55,2023-04-26,1238,1,nominal,2.0NRT,287.48,2.41,D
-7.23532,15.28418,337.93,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,291.83,3.7,D
-7.16505,15.24221,326.87,0.42,0.38,2023-04-26,1238,1,nominal,2.0NRT,292.87,1.46,D
-7.11908,14.50424,334.36,0.4,0.37,2023-04-26,1238,1,nominal,2.0NRT,286.08,4.2,D
-7.11964,14.50063,330.69,0.4,0.37,2023-04-26,1238,1,nominal,2.0NRT,286.96,3.57,D
-7.1157,14.50371,327.44,0.4,0.37,2023-04-26,1238,1,nominal,2.0NRT,285.15,3.78,D
-6.24057,19.31299,333.44,0.49,0.48,2023-04-26,1238,1,nominal,2.0NRT,290.27,6.5,D
-6.26713,19.12706,329.94,0.47,0.48,2023-04-26,1238,1,nominal,2.0NRT,280.15,4.61,D
-6.26787,19.12264,349.78,0.47,0.48,2023-04-26,1238,1,nominal,2.0NRT,282.87,12.24,D
-6.19815,19.32114,329.67,0.49,0.48,2023-04-26,1238,1,nominal,2.0NRT,285.07,4.77,D
-6.19952,19.3208,331.5,0.49,0.48,2023-04-26,1238,1,nominal,2.0NRT,284.88,5.09,D
-6.17764,19.17731,347.59,0.48,0.48,2023-04-26,1238,1,nominal,2.0NRT,291.93,7.14,D
-6.10282,19.24528,341.91,0.48,0.48,2023-04-26,1238,1,nominal,2.0NRT,288.11,14.42,D
-6.00558,19.78752,341.75,0.53,0.5,2023-04-26,1238,1,nominal,2.0NRT,293.26,8.16,D
-6.10401,19.24232,340.24,0.48,0.48,2023-04-26,1238,1,nominal,2.0NRT,288.13,15.76,D
-6.00645,19.78486,341.01,0.53,0.5,2023-04-26,1238,1,nominal,2.0NRT,293.72,9.05,D
-5.55894,21.80703,341.18,0.37,0.58,2023-04-26,1238,1,nominal,2.0NRT,283.47,3.82,D
-5.76527,20.12429,332.62,0.56,0.52,2023-04-26,1238,1,nominal,2.0NRT,290.96,5.79,D
-5.78477,20.00921,343.93,0.55,0.51,2023-04-26,1238,1,nominal,2.0NRT,294.27,7.89,D
-5.76056,20.12345,344.3,0.56,0.52,2023-04-26,1238,1,nominal,2.0NRT,293.23,5.79,D
-6.17106,17.02662,329.13,0.53,0.42,2023-04-26,1238,1,nominal,2.0NRT,294.29,4.93,D
-5.8225,19.11439,328.24,0.48,0.48,2023-04-26,1238,1,nominal,2.0NRT,291.92,4.6,D
-6.85827,12.39499,333.06,0.39,0.36,2023-04-26,1238,1,nominal,2.0NRT,282.84,15.46,D
-5.6251,19.81479,328.15,0.54,0.51,2023-04-26,1238,1,nominal,2.0NRT,293.81,7.09,D
-5.67863,19.43755,331.3,0.51,0.49,2023-04-26,1238,1,nominal,2.0NRT,293.16,6.01,D
-5.62413,19.73541,347.49,0.53,0.5,2023-04-26,1238,1,nominal,2.0NRT,295.82,11.17,D
-5.62494,19.73059,342.03,0.53,0.5,2023-04-26,1238,1,nominal,2.0NRT,294,11.17,D
-5.85119,18.18909,346.43,0.42,0.45,2023-04-26,1238,1,nominal,2.0NRT,281.36,7.09,D
-5.69118,19.06347,328.53,0.48,0.48,2023-04-26,1238,1,nominal,2.0NRT,284.73,1.5,D
-5.82119,18.2028,342.34,0.42,0.45,2023-04-26,1238,1,nominal,2.0NRT,280.05,6.73,D
-5.51052,20.0269,332.53,0.56,0.51,2023-04-26,1238,1,nominal,2.0NRT,294.41,7.22,D
-5.51927,19.94469,336.36,0.55,0.51,2023-04-26,1238,1,nominal,2.0NRT,295.57,7.68,D
-5.78379,18.32869,343.46,0.43,0.46,2023-04-26,1238,1,nominal,2.0NRT,293.26,4.33,D
-5.78444,18.32463,327.74,0.43,0.46,2023-04-26,1238,1,nominal,2.0NRT,290.47,1.69,D
-6.06426,16.46125,328.05,0.49,0.4,2023-04-26,1238,1,nominal,2.0NRT,294.64,4.44,D
-5.6793,18.70056,352.66,0.45,0.47,2023-04-26,1238,1,nominal,2.0NRT,280.84,7.92,D
-5.67501,18.69986,340.23,0.45,0.47,2023-04-26,1238,1,nominal,2.0NRT,279.51,7.92,D
-5.18157,21.45625,356.2,0.35,0.57,2023-04-26,1238,1,nominal,2.0NRT,291.9,5.49,D
-5.60641,18.94995,336.59,0.47,0.48,2023-04-26,1238,1,nominal,2.0NRT,290.37,5.44,D
-5.60588,18.95031,337.35,0.47,0.48,2023-04-26,1238,1,nominal,2.0NRT,290.28,5.57,D
-5.18687,21.45516,345.8,0.35,0.57,2023-04-26,1238,1,nominal,2.0NRT,292.06,4.81,D
-5.6247,18.69609,352.75,0.45,0.47,2023-04-26,1238,1,nominal,2.0NRT,278.15,6.45,D
-5.62536,18.69205,338.83,0.45,0.47,2023-04-26,1238,1,nominal,2.0NRT,277.65,6.45,D
-5.76185,17.8201,331.42,0.4,0.44,2023-04-26,1238,1,nominal,2.0NRT,277.61,2.53,D
-5.76474,17.8021,347.44,0.39,0.44,2023-04-26,1238,1,nominal,2.0NRT,276.87,10.43,D
-5.76531,17.7986,338.57,0.39,0.44,2023-04-26,1238,1,nominal,2.0NRT,277.82,9.88,D
-5.75783,17.8193,341.41,0.4,0.44,2023-04-26,1238,1,nominal,2.0NRT,278.67,5.83,D
-5.38645,19.97799,333.26,0.56,0.51,2023-04-26,1238,1,nominal,2.0NRT,292,2.57,D
-5.5891,18.64462,341.29,0.45,0.47,2023-04-26,1238,1,nominal,2.0NRT,276.42,4.79,D
-5.8832,16.79373,334.13,0.51,0.41,2023-04-26,1238,1,nominal,2.0NRT,295.38,16.07,D
-5.87941,16.79314,340.19,0.51,0.41,2023-04-26,1238,1,nominal,2.0NRT,296.46,16.07,D
-5.7041,17.81795,336.95,0.4,0.44,2023-04-26,1238,1,nominal,2.0NRT,275.66,4.12,D
-5.55903,18.59489,335.51,0.45,0.47,2023-04-26,1238,1,nominal,2.0NRT,275.49,5.11,D
-5.62455,18.05179,327.43,0.41,0.45,2023-04-26,1238,1,nominal,2.0NRT,276.85,1.54,D
-5.22781,19.98969,340.64,0.56,0.51,2023-04-26,1238,1,nominal,2.0NRT,291.59,11.82,D
-5.22867,19.98465,333.12,0.56,0.51,2023-04-26,1238,1,nominal,2.0NRT,291.5,11.82,D
-5.22308,19.98895,343.99,0.56,0.51,2023-04-26,1238,1,nominal,2.0NRT,290.83,11.82,D
-5.21835,19.98822,345.36,0.56,0.51,2023-04-26,1238,1,nominal,2.0NRT,290.53,9.71,D
-5.22713,19.98638,347.03,0.56,0.52,2023-04-26,1238,1,nominal,2.0NRT,293.41,32.65,D
-5.21684,19.99002,333.08,0.56,0.52,2023-04-26,1238,1,nominal,2.0NRT,290.44,5.58,D
